Churn,Account_Age,Internet_Service,Data_Usage,Customer_Service_Calls,MonthlyCharge,Source
No,17.0,Yes,2082.0,0,127.4421,WGU Telecom Co.
No,17.0,Yes,2329.0,2,182.4433,WGU Telecom Co.
No,11.0,Yes,1342.0,0,195.0062,WGU Telecom Co.
Yes,5.0,Yes,968.0,0,187.4847,WGU Telecom Co.
No,2.0,No,492.0,1,139.9678,WGU Telecom Co.
No,12.0,Yes,1289.0,1,159.9512,WGU Telecom Co.
No,24.0,Yes,2610.0,1,132.466,WGU Telecom Co.
Yes,7.0,No,969.0,3,127.4586,WGU Telecom Co.
No,9.0,Yes,965.0,2,149.9483,WGU Telecom Co.
No,6.0,Yes,1406.0,0,194.9663,WGU Telecom Co.
No,7.0,Yes,1496.0,1,154.9618,WGU Telecom Co.
No,5.0,No,1034.0,1,120.0035,WGU Telecom Co.
No,6.0,Yes,1109.0,1,127.4421,WGU Telecom Co.
No,5.0,Yes,762.0,1,172.4555,WGU Telecom Co.
Yes,10.0,No,1687.0,0,220.1615,WGU Telecom Co.
No,22.0,Yes,2047.0,1,147.4783,WGU Telecom Co.
No,16.0,No,1244.0,3,79.97886,WGU Telecom Co.
Yes,5.0,Yes,1396.0,1,164.9785,WGU Telecom Co.
Yes,6.0,Yes,981.0,2,172.4579,WGU Telecom Co.
Yes,17.0,Yes,2075.0,1,257.6549,WGU Telecom Co.
No,4.0,Yes,601.0,2,184.967,WGU Telecom Co.
No,5.0,Yes,532.0,1,147.4601,WGU Telecom Co.
No,4.0,No,543.0,0,117.472,WGU Telecom Co.
No,8.0,Yes,1134.0,0,240.1149,WGU Telecom Co.
Yes,21.0,Yes,2540.0,1,174.9882,WGU Telecom Co.
Yes,2.0,Yes,715.0,1,217.484,WGU Telecom Co.
Yes,18.0,Yes,2258.0,1,184.9797,WGU Telecom Co.
No,11.0,Yes,1119.0,1,169.9741,WGU Telecom Co.
Yes,8.0,No,1214.0,1,129.9763,WGU Telecom Co.
Yes,15.0,Yes,1430.0,0,147.4421,WGU Telecom Co.
Yes,9.0,Yes,1150.0,3,149.9598,WGU Telecom Co.
Yes,14.0,Yes,1544.0,0,192.4705,WGU Telecom Co.
Yes,2.0,Yes,945.0,0,152.4579,WGU Telecom Co.
Yes,2.0,Yes,519.0,1,182.4653,WGU Telecom Co.
Yes,1.0,Yes,618.0,1,159.9656,WGU Telecom Co.
Yes,10.0,No,1582.0,1,220.1615,WGU Telecom Co.
Yes,9.0,No,1147.0,1,182.49,WGU Telecom Co.
No,2.0,No,156.0,0,105.011,WGU Telecom Co.
Yes,4.0,Yes,1022.0,0,232.6415,WGU Telecom Co.
Yes,2.0,No,374.0,0,104.9629,WGU Telecom Co.
Yes,7.0,No,1171.0,0,152.509,WGU Telecom Co.
Yes,9.0,Yes,1668.0,2,194.9663,WGU Telecom Co.
No,18.0,No,2048.0,1,165.0113,WGU Telecom Co.
No,26.0,Yes,2791.0,1,174.9755,WGU Telecom Co.
No,16.0,Yes,1620.0,0,169.9378,WGU Telecom Co.
No,9.0,No,1194.0,0,172.4733,WGU Telecom Co.
Yes,1.0,Yes,731.0,0,207.4811,WGU Telecom Co.
Yes,6.0,No,1177.0,3,182.49,WGU Telecom Co.
No,3.0,Yes,1076.0,2,162.4653,WGU Telecom Co.
No,12.0,Yes,869.0,2,124.9643,WGU Telecom Co.
No,4.0,No,978.0,2,172.4871,WGU Telecom Co.
Yes,9.0,Yes,1246.0,0,159.965,WGU Telecom Co.
Yes,2.0,No,1042.0,2,245.1612,WGU Telecom Co.
Yes,3.0,Yes,439.0,0,194.9744,WGU Telecom Co.
Yes,10.0,Yes,2018.0,0,255.1336,WGU Telecom Co.
No,8.0,Yes,1198.0,0,117.4872,WGU Telecom Co.
Yes,3.0,Yes,922.0,1,265.1283,WGU Telecom Co.
No,5.0,No,724.0,2,127.5067,WGU Telecom Co.
No,6.0,No,909.0,0,137.4684,WGU Telecom Co.
No,4.0,No,839.0,0,139.9678,WGU Telecom Co.
No,11.0,Yes,1262.0,2,192.4885,WGU Telecom Co.
No,23.0,Yes,2885.0,1,199.9902,WGU Telecom Co.
No,14.0,Yes,1438.0,0,147.4421,WGU Telecom Co.
Yes,8.0,No,807.0,1,104.9629,WGU Telecom Co.
No,2.0,Yes,819.0,1,210.127,WGU Telecom Co.
No,15.0,Yes,1738.0,0,207.6094,WGU Telecom Co.
Yes,7.0,Yes,1108.0,0,232.6228,WGU Telecom Co.
Yes,16.0,Yes,1697.0,2,197.4945,WGU Telecom Co.
Yes,8.0,No,826.0,1,127.475,WGU Telecom Co.
Yes,7.0,Yes,1087.0,0,127.4421,WGU Telecom Co.
Yes,9.0,Yes,1323.0,0,252.6378,WGU Telecom Co.
No,12.0,Yes,1318.0,0,152.466,WGU Telecom Co.
Yes,4.0,Yes,998.0,0,232.6415,WGU Telecom Co.
Yes,12.0,Yes,1718.0,0,132.466,WGU Telecom Co.
No,17.0,Yes,1837.0,1,204.9634,WGU Telecom Co.
Yes,16.0,No,2083.0,1,210.1518,WGU Telecom Co.
No,8.0,Yes,1333.0,0,230.1051,WGU Telecom Co.
Yes,11.0,Yes,1636.0,0,267.6647,WGU Telecom Co.
Yes,7.0,Yes,1158.0,0,222.65,WGU Telecom Co.
Yes,8.0,Yes,1170.0,0,169.9447,WGU Telecom Co.
Yes,9.0,Yes,1369.0,0,242.6143,WGU Telecom Co.
No,2.0,Yes,387.0,0,172.4624,WGU Telecom Co.
No,10.0,Yes,1811.0,1,162.4653,WGU Telecom Co.
Yes,9.0,Yes,1425.0,0,149.9447,WGU Telecom Co.
No,3.0,Yes,632.0,2,149.9915,WGU Telecom Co.
Yes,10.0,Yes,1602.0,2,172.4705,WGU Telecom Co.
Yes,6.0,Yes,895.0,1,204.9797,WGU Telecom Co.
No,1.0,Yes,223.0,1,157.4698,WGU Telecom Co.
Yes,11.0,Yes,1221.0,0,157.4698,WGU Telecom Co.
No,2.0,Yes,731.0,1,217.4725,WGU Telecom Co.
Yes,18.0,No,2150.0,1,207.6386,WGU Telecom Co.
Yes,13.0,Yes,1732.0,1,147.4564,WGU Telecom Co.
Yes,1.0,Yes,540.0,0,149.9915,WGU Telecom Co.
No,6.0,Yes,905.0,1,179.9476,WGU Telecom Co.
Yes,5.0,Yes,649.0,3,192.4567,WGU Telecom Co.
Yes,9.0,Yes,1204.0,3,172.4579,WGU Telecom Co.
Yes,19.0,No,2274.0,0,232.652,WGU Telecom Co.
No,13.0,Yes,1712.0,1,119.9568,WGU Telecom Co.
No,11.0,Yes,1287.0,1,92.45514,WGU Telecom Co.
Yes,13.0,Yes,1813.0,2,197.4702,WGU Telecom Co.
No,11.0,Yes,1326.0,1,169.9741,WGU Telecom Co.
No,12.0,Yes,2037.0,0,164.9853,WGU Telecom Co.
No,6.0,Yes,664.0,1,169.9378,WGU Telecom Co.
No,24.0,Yes,2616.0,1,172.4567,WGU Telecom Co.
Yes,8.0,Yes,1598.0,1,182.4433,WGU Telecom Co.
No,18.0,Yes,2031.0,3,127.4783,WGU Telecom Co.
No,15.0,No,1596.0,0,120.0035,WGU Telecom Co.
No,13.0,No,1462.0,0,137.4684,WGU Telecom Co.
No,4.0,No,452.0,2,124.9935,WGU Telecom Co.
No,14.0,Yes,1595.0,1,184.967,WGU Telecom Co.
Yes,6.0,Yes,1166.0,1,139.983,WGU Telecom Co.
No,19.0,No,2087.0,0,210.138,WGU Telecom Co.
No,3.0,Yes,733.0,0,172.4579,WGU Telecom Co.
Yes,3.0,Yes,694.0,2,227.4754,WGU Telecom Co.
No,5.0,Yes,1291.0,1,132.466,WGU Telecom Co.
No,20.0,Yes,2166.0,1,127.4601,WGU Telecom Co.
No,6.0,No,655.0,1,102.4746,WGU Telecom Co.
No,20.0,No,1990.0,1,139.9979,WGU Telecom Co.
Yes,12.0,Yes,1796.0,0,152.4441,WGU Telecom Co.
Yes,15.0,Yes,2210.0,3,267.6647,WGU Telecom Co.
No,5.0,Yes,674.0,3,172.4555,WGU Telecom Co.
No,6.0,Yes,602.0,0,159.9875,WGU Telecom Co.
Yes,13.0,Yes,1358.0,0,182.447,WGU Telecom Co.
Yes,1.0,No,381.0,1,130.0064,WGU Telecom Co.
Yes,13.0,Yes,1838.0,0,172.4885,WGU Telecom Co.
No,10.0,No,992.0,2,139.9678,WGU Telecom Co.
No,7.0,Yes,1313.0,3,149.9741,WGU Telecom Co.
Yes,2.0,Yes,1018.0,0,265.147,WGU Telecom Co.
Yes,6.0,Yes,1069.0,1,117.4392,WGU Telecom Co.
Yes,8.0,No,922.0,2,127.4887,WGU Telecom Co.
No,8.0,Yes,1387.0,1,242.6281,WGU Telecom Co.
Yes,5.0,Yes,1481.0,0,202.6362,WGU Telecom Co.
Yes,3.0,Yes,1376.0,2,200.1185,WGU Telecom Co.
Yes,8.0,Yes,1215.0,0,210.127,WGU Telecom Co.
No,12.0,Yes,1132.0,2,124.9781,WGU Telecom Co.
Yes,4.0,Yes,993.0,0,149.9928,WGU Telecom Co.
No,15.0,No,1404.0,1,124.9935,WGU Telecom Co.
Yes,12.0,No,1283.0,0,119.9897,WGU Telecom Co.
Yes,5.0,Yes,1187.0,0,265.1283,WGU Telecom Co.
No,12.0,Yes,1325.0,0,214.9525,WGU Telecom Co.
Yes,19.0,Yes,1865.0,2,162.4689,WGU Telecom Co.
No,8.0,No,1079.0,0,147.5031,WGU Telecom Co.
No,13.0,No,1501.0,0,150.0208,WGU Telecom Co.
No,5.0,No,945.0,2,174.991,WGU Telecom Co.
Yes,2.0,No,702.0,0,172.4733,WGU Telecom Co.
No,5.0,Yes,458.0,1,149.9778,WGU Telecom Co.
No,14.0,Yes,1272.0,1,137.4872,WGU Telecom Co.
Yes,13.0,No,1830.0,1,220.1615,WGU Telecom Co.
Yes,11.0,Yes,1977.0,1,184.9797,WGU Telecom Co.
No,8.0,Yes,1152.0,1,230.1051,WGU Telecom Co.
Yes,5.0,Yes,1057.0,0,222.65,WGU Telecom Co.
No,4.0,No,670.0,1,149.989,WGU Telecom Co.
Yes,12.0,Yes,1539.0,2,192.4404,WGU Telecom Co.
No,5.0,Yes,1322.0,1,142.4526,WGU Telecom Co.
No,11.0,Yes,1168.0,1,152.466,WGU Telecom Co.
Yes,8.0,Yes,1381.0,0,255.1555,WGU Telecom Co.
Yes,3.0,Yes,675.0,0,172.4555,WGU Telecom Co.
Yes,2.0,No,472.0,0,159.9805,WGU Telecom Co.
Yes,5.0,Yes,1114.0,1,235.1591,WGU Telecom Co.
No,11.0,No,962.0,1,117.472,WGU Telecom Co.
No,14.0,Yes,1594.0,1,172.4441,WGU Telecom Co.
No,5.0,Yes,885.0,0,230.1051,WGU Telecom Co.
Yes,12.0,Yes,1419.0,1,184.9853,WGU Telecom Co.
No,13.0,Yes,1185.0,0,124.9781,WGU Telecom Co.
No,8.0,No,1072.0,0,152.4884,WGU Telecom Co.
Yes,7.0,No,1162.0,1,190.1599,WGU Telecom Co.
No,5.0,Yes,1207.0,4,164.967,WGU Telecom Co.
No,21.0,Yes,2588.0,1,174.9768,WGU Telecom Co.
Yes,15.0,Yes,1983.0,1,232.6228,WGU Telecom Co.
No,11.0,Yes,1324.0,1,169.9447,WGU Telecom Co.
No,4.0,Yes,464.0,0,112.4551,WGU Telecom Co.
Yes,27.0,Yes,2795.0,2,220.1185,WGU Telecom Co.
Yes,13.0,Yes,2181.0,3,220.1149,WGU Telecom Co.
Yes,16.0,Yes,1993.0,3,152.4742,WGU Telecom Co.
No,8.0,Yes,868.0,0,157.4698,WGU Telecom Co.
Yes,5.0,Yes,1540.0,1,225.132,WGU Telecom Co.
No,8.0,Yes,1065.0,1,164.9889,WGU Telecom Co.
Yes,4.0,No,936.0,2,207.6386,WGU Telecom Co.
Yes,4.0,No,1015.0,2,222.6654,WGU Telecom Co.
No,11.0,Yes,1604.0,1,159.9794,WGU Telecom Co.
Yes,13.0,No,1581.0,0,169.9671,WGU Telecom Co.
No,10.0,Yes,1264.0,1,204.9496,WGU Telecom Co.
Yes,4.0,No,1151.0,3,245.1612,WGU Telecom Co.
Yes,1.0,Yes,447.0,1,169.9447,WGU Telecom Co.
Yes,10.0,No,1301.0,0,182.49,WGU Telecom Co.
No,1.0,Yes,1228.0,0,212.6228,WGU Telecom Co.
Yes,14.0,Yes,2061.0,1,137.4836,WGU Telecom Co.
Yes,4.0,Yes,752.0,0,204.9797,WGU Telecom Co.
Yes,8.0,Yes,1432.0,0,262.6106,WGU Telecom Co.
Yes,10.0,Yes,1607.0,0,129.9598,WGU Telecom Co.
No,8.0,Yes,1668.0,1,162.4538,WGU Telecom Co.
Yes,11.0,Yes,1838.0,1,152.4555,WGU Telecom Co.
Yes,6.0,Yes,723.0,1,192.4885,WGU Telecom Co.
No,6.0,Yes,756.0,1,139.9568,WGU Telecom Co.
No,10.0,No,1241.0,0,194.9992,WGU Telecom Co.
Yes,14.0,Yes,1745.0,2,139.9512,WGU Telecom Co.
No,10.0,No,1277.0,1,210.138,WGU Telecom Co.
No,5.0,No,794.0,0,95.01949,WGU Telecom Co.
No,4.0,Yes,1195.0,1,149.9447,WGU Telecom Co.
No,9.0,Yes,1216.0,2,159.9349,WGU Telecom Co.
No,7.0,Yes,940.0,1,192.4567,WGU Telecom Co.
No,7.0,No,1064.0,3,127.4887,WGU Telecom Co.
Yes,17.0,Yes,2529.0,0,255.1336,WGU Telecom Co.
No,17.0,Yes,1845.0,1,92.45514,WGU Telecom Co.
Yes,16.0,Yes,1952.0,3,179.9476,WGU Telecom Co.
No,2.0,Yes,1077.0,0,147.4564,WGU Telecom Co.
No,7.0,Yes,765.0,0,169.9447,WGU Telecom Co.
No,12.0,No,1499.0,0,149.9776,WGU Telecom Co.
No,3.0,Yes,1092.0,2,137.4836,WGU Telecom Co.
Yes,5.0,Yes,1658.0,1,237.6549,WGU Telecom Co.
No,22.0,Yes,2004.0,1,137.4872,WGU Telecom Co.
No,15.0,No,1520.0,1,107.5286,WGU Telecom Co.
No,6.0,Yes,925.0,2,137.4686,WGU Telecom Co.
No,20.0,Yes,1757.0,1,137.4872,WGU Telecom Co.
No,13.0,No,1406.0,0,127.4887,WGU Telecom Co.
No,13.0,No,1398.0,0,114.9658,WGU Telecom Co.
No,19.0,Yes,2192.0,2,222.6362,WGU Telecom Co.
Yes,14.0,No,1750.0,0,187.656,WGU Telecom Co.
Yes,8.0,Yes,1304.0,1,174.9768,WGU Telecom Co.
Yes,5.0,Yes,1440.0,2,235.1417,WGU Telecom Co.
No,11.0,Yes,1410.0,2,184.9647,WGU Telecom Co.
No,12.0,Yes,1103.0,0,147.4421,WGU Telecom Co.
No,8.0,Yes,1282.0,1,174.9755,WGU Telecom Co.
Yes,13.0,Yes,1548.0,1,214.9663,WGU Telecom Co.
Yes,7.0,Yes,1213.0,2,147.4564,WGU Telecom Co.
No,15.0,No,1488.0,1,95.01949,WGU Telecom Co.
Yes,7.0,Yes,1138.0,0,227.4754,WGU Telecom Co.
Yes,12.0,No,1393.0,0,169.9671,WGU Telecom Co.
No,11.0,Yes,1264.0,0,152.4798,WGU Telecom Co.
Yes,9.0,Yes,1489.0,0,252.6378,WGU Telecom Co.
No,21.0,Yes,2321.0,1,182.4608,WGU Telecom Co.
Yes,7.0,Yes,1255.0,0,219.9902,WGU Telecom Co.
No,6.0,Yes,1105.0,2,107.482,WGU Telecom Co.
No,13.0,No,1596.0,1,139.9816,WGU Telecom Co.
No,6.0,Yes,764.0,2,149.9483,WGU Telecom Co.
No,16.0,No,1722.0,0,127.4586,WGU Telecom Co.
Yes,11.0,Yes,1494.0,1,220.1185,WGU Telecom Co.
No,16.0,Yes,1962.0,2,217.4725,WGU Telecom Co.
No,6.0,Yes,769.0,2,195.0062,WGU Telecom Co.
No,4.0,Yes,720.0,1,159.9349,WGU Telecom Co.
Yes,10.0,Yes,1309.0,0,230.1051,WGU Telecom Co.
Yes,2.0,Yes,710.0,1,92.45514,WGU Telecom Co.
Yes,5.0,Yes,1221.0,0,164.9647,WGU Telecom Co.
Yes,18.0,Yes,2518.0,1,199.9902,WGU Telecom Co.
No,12.0,No,1705.0,2,245.175,WGU Telecom Co.
No,21.0,Yes,1932.0,1,127.4958,WGU Telecom Co.
No,9.0,Yes,1175.0,1,182.4538,WGU Telecom Co.
No,3.0,Yes,582.0,1,194.9699,WGU Telecom Co.
No,17.0,Yes,1810.0,3,167.4564,WGU Telecom Co.
No,10.0,Yes,1822.0,1,174.9581,WGU Telecom Co.
No,3.0,Yes,918.0,0,127.4601,WGU Telecom Co.
No,2.0,Yes,864.0,1,147.4564,WGU Telecom Co.
No,2.0,Yes,949.0,1,177.4876,WGU Telecom Co.
Yes,11.0,Yes,1412.0,1,204.9797,WGU Telecom Co.
Yes,5.0,Yes,947.0,1,219.9902,WGU Telecom Co.
No,11.0,Yes,1663.0,1,124.9607,WGU Telecom Co.
No,1.0,Yes,860.0,0,194.9663,WGU Telecom Co.
No,22.0,Yes,2381.0,2,204.9634,WGU Telecom Co.
Yes,6.0,No,859.0,0,152.5022,WGU Telecom Co.
Yes,9.0,Yes,1209.0,0,194.9744,WGU Telecom Co.
No,22.0,Yes,2150.0,2,157.4836,WGU Telecom Co.
Yes,9.0,Yes,1860.0,1,245.147,WGU Telecom Co.
No,4.0,No,823.0,0,117.4835,WGU Telecom Co.
No,5.0,Yes,792.0,3,174.9755,WGU Telecom Co.
Yes,33.0,Yes,3036.0,1,149.9621,WGU Telecom Co.
No,12.0,Yes,1876.0,0,212.6415,WGU Telecom Co.
No,3.0,Yes,577.0,1,159.965,WGU Telecom Co.
No,7.0,Yes,905.0,2,114.9728,WGU Telecom Co.
No,15.0,Yes,1753.0,1,192.4705,WGU Telecom Co.
No,4.0,No,678.0,0,147.4893,WGU Telecom Co.
No,13.0,Yes,1909.0,1,162.4608,WGU Telecom Co.
No,11.0,Yes,1163.0,0,159.983,WGU Telecom Co.
Yes,10.0,Yes,1777.0,3,222.6143,WGU Telecom Co.
Yes,12.0,Yes,1823.0,0,184.9797,WGU Telecom Co.
No,14.0,Yes,1599.0,0,169.9378,WGU Telecom Co.
No,13.0,Yes,1706.0,1,152.4742,WGU Telecom Co.
No,9.0,Yes,1502.0,2,245.1457,WGU Telecom Co.
No,15.0,Yes,1414.0,1,147.4783,WGU Telecom Co.
No,8.0,No,797.0,1,149.9707,WGU Telecom Co.
Yes,11.0,Yes,1567.0,1,242.6143,WGU Telecom Co.
No,7.0,Yes,902.0,0,194.9744,WGU Telecom Co.
No,9.0,Yes,1380.0,0,197.4876,WGU Telecom Co.
No,25.0,No,2276.0,0,125.0073,WGU Telecom Co.
No,16.0,Yes,2138.0,0,162.497,WGU Telecom Co.
No,8.0,Yes,1306.0,1,129.9778,WGU Telecom Co.
No,8.0,Yes,888.0,1,124.9781,WGU Telecom Co.
No,11.0,Yes,1256.0,2,182.497,WGU Telecom Co.
Yes,8.0,No,1262.0,0,184.9963,WGU Telecom Co.
No,10.0,Yes,1575.0,2,117.4686,WGU Telecom Co.
No,10.0,No,1108.0,2,107.4806,WGU Telecom Co.
Yes,5.0,Yes,813.0,0,172.5104,WGU Telecom Co.
No,6.0,No,902.0,0,149.9776,WGU Telecom Co.
No,5.0,Yes,757.0,2,169.9378,WGU Telecom Co.
No,11.0,Yes,1651.0,3,127.4601,WGU Telecom Co.
Yes,13.0,Yes,2053.0,0,210.1051,WGU Telecom Co.
No,6.0,Yes,1114.0,1,182.4608,WGU Telecom Co.
No,4.0,Yes,925.0,0,152.5104,WGU Telecom Co.
No,13.0,No,1295.0,0,92.5018,WGU Telecom Co.
No,7.0,Yes,1210.0,0,139.9512,WGU Telecom Co.
Yes,1.0,Yes,877.0,2,162.4608,WGU Telecom Co.
No,10.0,No,1208.0,1,137.5165,WGU Telecom Co.
Yes,3.0,Yes,506.0,2,149.9483,WGU Telecom Co.
No,14.0,Yes,1637.0,0,104.9781,WGU Telecom Co.
No,6.0,Yes,1181.0,3,124.9607,WGU Telecom Co.
No,10.0,No,1010.0,2,147.4893,WGU Telecom Co.
No,11.0,Yes,1169.0,1,172.4742,WGU Telecom Co.
No,9.0,Yes,848.0,0,124.9781,WGU Telecom Co.
No,2.0,Yes,793.0,0,137.4836,WGU Telecom Co.
Yes,2.0,Yes,885.0,1,182.4676,WGU Telecom Co.
Yes,2.0,Yes,1390.0,0,245.147,WGU Telecom Co.
Yes,2.0,No,900.0,3,230.1344,WGU Telecom Co.
Yes,11.0,Yes,1424.0,1,232.6415,WGU Telecom Co.
Yes,15.0,Yes,1911.0,1,207.6094,WGU Telecom Co.
No,17.0,Yes,1967.0,2,137.4836,WGU Telecom Co.
Yes,9.0,No,1088.0,1,127.4887,WGU Telecom Co.
Yes,15.0,Yes,1851.0,1,265.147,WGU Telecom Co.
No,7.0,Yes,576.0,1,112.4551,WGU Telecom Co.
Yes,4.0,Yes,779.0,1,164.9889,WGU Telecom Co.
No,9.0,Yes,1319.0,1,174.9755,WGU Telecom Co.
No,6.0,Yes,1234.0,0,162.4538,WGU Telecom Co.
Yes,2.0,Yes,831.0,2,265.1283,WGU Telecom Co.
Yes,13.0,Yes,1927.0,1,162.4653,WGU Telecom Co.
Yes,3.0,Yes,1075.0,3,159.9794,WGU Telecom Co.
Yes,11.0,Yes,1934.0,1,220.1149,WGU Telecom Co.
Yes,2.0,Yes,1060.0,2,152.4624,WGU Telecom Co.
No,10.0,No,1365.0,0,162.4818,WGU Telecom Co.
No,12.0,Yes,1622.0,1,139.983,WGU Telecom Co.
Yes,3.0,Yes,1375.0,1,235.1372,WGU Telecom Co.
Yes,8.0,No,1260.0,0,162.5005,WGU Telecom Co.
Yes,2.0,Yes,755.0,2,174.9919,WGU Telecom Co.
No,6.0,No,1153.0,0,225.1786,WGU Telecom Co.
Yes,6.0,Yes,1430.0,1,164.9853,WGU Telecom Co.
Yes,3.0,Yes,1021.0,1,242.6281,WGU Telecom Co.
Yes,2.0,Yes,923.0,1,245.1457,WGU Telecom Co.
Yes,13.0,Yes,2089.0,1,255.1198,WGU Telecom Co.
No,23.0,Yes,2106.0,0,149.9915,WGU Telecom Co.
No,6.0,Yes,857.0,1,169.9378,WGU Telecom Co.
No,1.0,Yes,444.0,1,169.9928,WGU Telecom Co.
No,7.0,No,889.0,3,149.9845,WGU Telecom Co.
No,2.0,Yes,690.0,1,117.4686,WGU Telecom Co.
No,7.0,Yes,910.0,2,182.4653,WGU Telecom Co.
Yes,10.0,Yes,1966.0,1,255.1336,WGU Telecom Co.
No,9.0,Yes,1072.0,3,192.4567,WGU Telecom Co.
Yes,7.0,Yes,1330.0,1,174.9882,WGU Telecom Co.
Yes,7.0,No,1277.0,0,210.1518,WGU Telecom Co.
No,14.0,No,1355.0,0,114.9658,WGU Telecom Co.
No,22.0,Yes,2371.0,1,182.4653,WGU Telecom Co.
No,6.0,Yes,929.0,3,124.9607,WGU Telecom Co.
No,17.0,No,1847.0,1,137.4684,WGU Telecom Co.
No,3.0,Yes,585.0,0,149.9621,WGU Telecom Co.
No,14.0,Yes,1739.0,2,104.9781,WGU Telecom Co.
No,20.0,Yes,2353.0,2,222.6362,WGU Telecom Co.
Yes,7.0,Yes,1222.0,1,262.6106,WGU Telecom Co.
Yes,2.0,Yes,492.0,1,149.9598,WGU Telecom Co.
Yes,21.0,Yes,2734.0,0,200.1323,WGU Telecom Co.
Yes,18.0,Yes,2382.0,1,132.466,WGU Telecom Co.
No,2.0,Yes,499.0,3,159.9512,WGU Telecom Co.
Yes,17.0,No,2035.0,0,187.656,WGU Telecom Co.
No,9.0,Yes,1210.0,1,162.4526,WGU Telecom Co.
No,13.0,Yes,1968.0,2,182.4433,WGU Telecom Co.
Yes,7.0,Yes,944.0,1,184.9647,WGU Telecom Co.
Yes,14.0,Yes,2045.0,0,275.1336,WGU Telecom Co.
Yes,18.0,Yes,2515.0,1,232.6378,WGU Telecom Co.
No,3.0,Yes,722.0,0,159.9349,WGU Telecom Co.
No,6.0,Yes,868.0,5,172.4441,WGU Telecom Co.
No,6.0,Yes,1177.0,0,127.4783,WGU Telecom Co.
No,15.0,Yes,2304.0,0,222.6143,WGU Telecom Co.
Yes,8.0,Yes,1283.0,1,252.6378,WGU Telecom Co.
Yes,2.0,Yes,589.0,1,217.4725,WGU Telecom Co.
Yes,4.0,Yes,974.0,2,210.127,WGU Telecom Co.
No,3.0,Yes,456.0,2,172.5104,WGU Telecom Co.
Yes,2.0,Yes,1214.0,2,212.6415,WGU Telecom Co.
No,9.0,No,1182.0,1,117.4858,WGU Telecom Co.
Yes,8.0,No,1183.0,2,187.656,WGU Telecom Co.
Yes,12.0,Yes,1991.0,1,267.6427,WGU Telecom Co.
No,16.0,No,1601.0,3,137.4684,WGU Telecom Co.
Yes,2.0,Yes,769.0,1,137.4836,WGU Telecom Co.
No,17.0,Yes,2121.0,1,172.4885,WGU Telecom Co.
Yes,21.0,No,2483.0,0,232.6707,WGU Telecom Co.
No,4.0,Yes,629.0,0,124.9643,WGU Telecom Co.
No,16.0,Yes,1540.0,1,202.4433,WGU Telecom Co.
No,11.0,No,1391.0,0,115.0021,WGU Telecom Co.
No,4.0,No,302.0,2,79.97886,WGU Telecom Co.
Yes,7.0,Yes,1901.0,0,257.6375,WGU Telecom Co.
Yes,7.0,Yes,1109.0,1,137.4698,WGU Telecom Co.
No,16.0,Yes,1670.0,1,159.965,WGU Telecom Co.
Yes,7.0,Yes,1344.0,3,164.967,WGU Telecom Co.
Yes,7.0,Yes,1819.0,2,245.1283,WGU Telecom Co.
Yes,17.0,Yes,2397.0,1,212.6228,WGU Telecom Co.
No,3.0,No,680.0,2,117.4858,WGU Telecom Co.
Yes,8.0,Yes,1531.0,1,152.4624,WGU Telecom Co.
Yes,2.0,Yes,381.0,1,169.9447,WGU Telecom Co.
No,12.0,No,1247.0,2,112.4844,WGU Telecom Co.
No,28.0,No,2722.0,0,169.9671,WGU Telecom Co.
Yes,10.0,Yes,1150.0,0,202.4433,WGU Telecom Co.
No,5.0,Yes,728.0,0,174.9919,WGU Telecom Co.
Yes,12.0,Yes,1861.0,2,200.1323,WGU Telecom Co.
No,16.0,No,1554.0,0,127.475,WGU Telecom Co.
No,7.0,Yes,787.0,0,147.4783,WGU Telecom Co.
No,4.0,Yes,1069.0,1,162.4538,WGU Telecom Co.
No,11.0,Yes,919.0,0,144.9607,WGU Telecom Co.
No,10.0,Yes,1288.0,1,162.4526,WGU Telecom Co.
Yes,2.0,Yes,554.0,1,192.4567,WGU Telecom Co.
No,8.0,Yes,1248.0,0,222.65,WGU Telecom Co.
No,11.0,Yes,1081.0,0,149.9598,WGU Telecom Co.
Yes,11.0,Yes,1769.0,1,162.4676,WGU Telecom Co.
No,17.0,Yes,2196.0,0,152.4742,WGU Telecom Co.
No,9.0,Yes,1137.0,1,169.9378,WGU Telecom Co.
Yes,4.0,Yes,1078.0,3,172.4567,WGU Telecom Co.
Yes,1.0,Yes,1092.0,3,197.4725,WGU Telecom Co.
Yes,2.0,Yes,783.0,0,159.9476,WGU Telecom Co.
Yes,8.0,Yes,1388.0,1,232.6228,WGU Telecom Co.
No,6.0,No,398.0,2,124.9935,WGU Telecom Co.
Yes,8.0,Yes,1099.0,1,149.9483,WGU Telecom Co.
Yes,6.0,Yes,1459.0,1,129.9621,WGU Telecom Co.
No,12.0,Yes,1077.0,1,140.0049,WGU Telecom Co.
No,21.0,Yes,2236.0,0,92.45514,WGU Telecom Co.
Yes,21.0,Yes,3080.0,2,267.6427,WGU Telecom Co.
No,4.0,Yes,912.0,1,107.4958,WGU Telecom Co.
No,17.0,Yes,2233.0,0,162.4608,WGU Telecom Co.
No,6.0,Yes,1189.0,1,94.97283,WGU Telecom Co.
No,10.0,No,1293.0,1,147.4713,WGU Telecom Co.
