Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,Bandwidth_GB_Year
1,0,1,1,1,1,0,0,0,1,0,0,1161.691491
0,0,1,1,0,1,0,1,1,0,1,1,1206.589518
0,0,1,1,0,1,1,0,1,0,0,1,2588.430434
1,0,0,1,1,1,0,0,0,1,1,1,1983.300598
0,0,0,1,0,1,1,0,0,0,0,1,1323.764927
0,1,0,0,0,1,0,0,0,0,0,1,463.9097938
1,0,1,1,1,0,0,0,0,0,0,1,2794.920011
1,1,0,1,1,1,1,0,0,0,0,0,2181.086069
1,0,1,0,1,1,0,1,1,0,0,1,1993.401196
0,0,1,0,0,1,1,0,0,0,0,0,867.8924387
1,0,1,1,1,1,0,1,0,1,1,0,1540.445045
0,0,1,1,0,1,0,0,1,1,0,0,1064.595704
1,0,0,1,1,1,1,1,0,0,0,0,935.8715835
1,0,1,1,1,1,1,0,0,1,0,1,1014.955092
0,0,0,0,0,1,1,1,1,0,1,1,1603.711289
1,0,0,0,1,1,1,1,0,0,1,1,1580.727843
0,0,1,1,0,1,1,0,0,0,1,1,1264.373724
1,0,1,1,1,1,1,1,0,1,1,1,1151.054935
1,0,0,1,0,1,1,1,0,0,0,0,447.1773574
1,0,0,0,1,0,1,0,1,0,1,1,1301.393401
0,0,0,1,1,1,0,1,0,1,1,0,1227.924743
1,0,0,0,0,0,1,0,1,0,0,0,2060.606368
1,0,1,0,1,1,1,1,1,0,0,0,752.2906635
1,0,0,1,1,1,1,0,0,0,1,1,1432.224687
1,1,0,0,1,1,0,0,0,1,0,0,1607.273001
0,0,1,1,0,1,1,0,0,0,0,1,1667.506374
1,0,0,0,1,1,0,0,0,1,1,1,1837.760704
1,0,1,0,0,1,1,0,1,0,1,1,722.5123131
0,0,0,1,0,1,0,0,0,1,0,0,756.3419475
0,0,1,0,1,1,1,0,1,0,1,0,1240.679237
1,0,1,0,1,1,0,0,0,0,0,0,1745.07852
0,0,1,1,1,1,0,0,0,0,1,1,1276.902314
0,1,0,0,0,1,0,0,1,1,0,1,794.1801028
0,0,0,1,0,1,1,0,0,0,0,1,1195.475034
0,0,0,1,0,1,0,0,0,0,1,1,1215.994181
0,0,1,0,1,1,1,1,0,0,0,1,939.6683701
0,0,0,0,1,1,0,0,1,0,0,0,1063.884067
1,0,0,1,1,0,1,0,1,0,1,1,2528.759994
0,1,0,0,0,1,0,0,0,0,0,1,1844.526573
1,0,0,0,1,1,1,0,0,0,0,1,1952.410832
0,1,0,0,0,1,1,0,0,0,1,1,1076.991137
0,0,0,1,0,1,1,1,0,0,0,1,765.1823242
0,0,1,1,0,1,1,0,0,0,0,1,1498.93018
0,1,0,0,0,1,1,1,1,0,0,1,1091.509603
1,0,1,1,1,1,0,0,1,1,1,0,1658.402714
0,0,1,0,0,0,0,0,1,0,0,1,2004.460047
0,0,1,0,0,1,0,1,1,1,0,1,1520.458929
0,0,0,0,0,1,0,1,0,1,1,0,924.5326675
0,0,1,0,0,1,0,0,1,0,0,1,1756.84915
0,0,0,0,1,1,0,0,1,0,0,1,1406.307337
0,1,0,0,1,1,0,0,0,0,0,0,1398.161322
0,0,1,1,1,1,0,0,0,1,0,0,2192.448535
1,0,0,1,1,1,0,0,1,0,0,1,1750.253059
1,0,1,1,0,1,1,0,1,0,0,1,1303.89059
1,0,1,1,1,1,1,0,0,1,0,0,1439.765003
0,0,1,0,1,1,0,0,0,1,1,0,1410.343155
0,0,0,0,1,1,0,0,0,0,0,0,1103.016586
0,0,0,1,0,1,0,1,1,1,1,1,1282.323667
1,0,0,0,1,1,1,0,1,0,1,0,1548.154792
1,1,0,0,0,0,1,1,0,0,1,0,1212.659466
0,0,0,0,0,1,0,1,1,1,0,1,1488.056133
1,0,1,0,1,1,1,0,1,0,1,1,1137.782472
1,1,0,0,1,1,1,1,0,0,1,1,1393.130581
0,0,0,1,0,1,0,0,1,1,0,1,1263.915496
1,0,0,1,1,1,1,0,1,0,0,1,1489.056859
0,0,0,0,1,1,0,0,1,0,1,1,2320.769374
1,1,1,1,0,1,1,0,1,1,1,1,1254.859385
0,1,1,0,0,1,0,0,0,1,0,0,1104.543998
0,0,0,1,0,0,0,0,1,0,1,0,1596.175795
0,0,1,1,0,1,0,0,0,0,0,1,764.0244287
0,0,0,1,0,1,0,1,0,0,1,1,1722.032536
1,0,1,1,1,1,0,1,0,0,0,0,1493.782205
0,0,1,1,0,1,1,1,1,0,1,1,1962.047024
0,1,1,0,0,1,1,1,1,1,1,0,768.7084381
0,0,0,1,0,1,0,0,0,0,1,0,719.7798137
1,1,0,1,1,1,0,0,0,0,1,1,1308.7086
1,0,0,0,0,1,0,0,0,0,0,0,709.6900125
1,0,1,0,1,1,0,0,0,1,1,1,1221.36675
1,0,1,1,0,1,1,0,1,1,1,1,2517.584249
0,0,0,1,1,1,1,0,1,1,1,0,1704.872057
0,0,0,0,0,1,0,0,1,1,0,1,1932.26875
0,0,1,1,0,1,1,0,0,0,0,0,1174.54568
0,0,1,0,1,1,0,0,1,0,1,0,581.9611419
0,1,0,0,0,1,1,0,0,0,1,0,1810.474782
0,0,0,1,0,0,1,0,0,1,1,0,1821.752133
0,0,1,0,0,0,0,0,0,0,1,0,917.5571323
0,0,0,0,0,1,1,0,0,0,1,1,863.6296514
0,0,1,0,1,1,0,0,1,1,1,1,948.6927365
1,1,1,0,1,1,1,0,1,0,0,1,1412.381474
1,1,1,1,0,1,1,0,1,1,1,1,946.5642973
0,0,0,0,0,0,1,0,0,0,0,1,1663.235204
0,0,0,0,1,0,1,0,1,0,1,0,860.4509841
0,0,0,1,0,1,1,0,1,0,1,1,2380.995294
1,1,0,0,1,1,0,0,1,1,1,1,859.2099751
1,1,1,0,1,1,1,1,0,1,0,0,1209.038145
0,0,0,0,0,1,1,0,1,0,0,0,2149.727449
1,0,1,1,1,1,1,0,1,0,0,0,1860.127661
0,0,0,0,1,1,0,1,0,1,0,1,822.5599233
0,0,0,1,0,1,0,0,1,1,1,0,792.3707277
1,1,0,1,0,1,0,0,1,0,0,1,3035.613983
0,0,1,1,1,1,0,0,1,0,0,1,1875.734695
0,0,0,0,1,1,0,1,1,0,0,1,577.1681107
0,0,0,0,0,1,0,1,0,1,0,0,905.0282527
0,0,0,0,1,1,1,0,1,0,0,0,1752.536989
0,0,1,0,0,1,1,0,0,0,1,1,678.2257258
0,0,0,0,1,1,0,1,1,0,1,1,1908.654798
0,0,1,0,0,1,0,1,1,0,1,0,1163.07255
1,0,1,1,1,1,0,1,0,0,1,1,1776.804483
1,0,1,0,1,1,1,0,1,0,0,1,1822.961538
0,0,0,0,1,1,0,1,0,0,1,0,1599.005155
0,0,1,0,1,1,0,0,1,0,0,1,1705.874036
0,0,0,1,1,1,0,0,1,1,1,0,1501.794265
0,0,0,0,0,1,1,0,0,1,0,0,1414.219141
0,0,1,0,1,0,0,0,0,0,1,0,797.0949032
1,0,1,1,1,1,0,0,0,0,1,1,1567.299499
0,0,1,0,1,1,1,1,0,1,0,1,901.8396595
0,0,1,0,1,1,0,0,1,1,1,0,1380.469032
0,0,0,0,0,1,1,0,1,0,0,1,2275.551071
0,0,0,0,0,1,1,1,1,1,1,1,2138.11032
0,0,1,0,0,1,0,0,0,1,1,0,1305.921354
0,1,0,0,0,1,0,1,1,0,0,0,888.4950848
0,0,0,0,0,1,1,0,1,1,1,1,1256.45775
1,0,1,1,0,1,1,0,1,0,1,0,1262.417547
0,0,0,0,0,1,0,0,0,1,1,0,1574.707587
0,0,0,1,0,1,0,0,0,1,0,0,1108.368947
1,0,1,0,0,1,1,0,1,1,0,1,812.928535
0,0,1,1,0,1,1,0,0,0,0,1,901.932094
0,0,0,0,1,1,0,1,0,0,1,1,756.9340947
0,0,1,0,0,1,0,0,0,0,1,0,1651.037252
1,0,0,1,1,1,0,0,0,0,1,1,2052.656051
0,1,0,0,1,1,0,0,1,0,1,1,1114.196033
0,0,1,0,0,1,1,0,1,1,0,0,924.895642
0,0,0,0,0,1,0,1,1,0,0,0,1294.950837
0,0,1,0,1,1,0,1,0,0,0,1,1209.707399
1,0,0,0,1,1,0,1,1,0,1,1,877.1087708
0,0,1,0,0,1,1,1,1,0,0,0,1207.830056
1,0,1,1,0,1,0,0,0,0,0,1,505.5009987
0,1,0,0,0,1,0,1,1,0,0,1,1636.905029
0,1,0,0,0,1,1,1,0,0,0,1,1180.763502
0,0,1,0,0,1,1,0,0,0,1,0,1010.291341
0,0,1,0,1,1,0,1,1,0,0,0,1168.630192
0,0,0,0,0,1,0,0,1,0,0,1,848.1445109
0,0,0,0,0,1,1,0,1,0,0,1,792.9175185
1,0,0,1,0,0,1,0,1,0,0,1,885.4473166
1,0,1,1,1,1,1,1,1,0,0,0,1389.833754
1,0,0,1,1,1,1,1,0,0,1,1,900.0678019
1,0,1,1,1,1,0,0,1,0,0,0,1423.721197
1,0,0,1,1,1,0,0,0,0,0,0,1911.199623
0,0,0,0,0,1,1,1,1,0,0,1,1967.228079
1,0,0,0,1,1,0,1,1,0,0,0,1087.694968
1,0,1,1,1,1,1,0,1,0,0,1,1851.332322
0,0,0,0,0,1,0,0,0,0,0,0,576.1637573
1,0,1,1,0,1,0,0,1,1,0,0,779.2981636
0,0,0,1,0,1,0,0,1,1,1,1,1318.670361
0,0,1,1,0,1,1,0,0,0,0,0,1233.655272
1,0,0,1,1,1,1,0,0,1,1,1,830.8201063
1,1,0,0,1,1,1,0,0,1,0,1,1927.327764
1,0,0,0,0,1,1,0,1,0,1,0,1075.372195
1,0,0,1,1,0,1,0,0,0,0,0,1934.182617
1,0,0,1,0,1,1,1,0,1,0,0,1059.664803
0,0,0,1,0,1,1,0,0,1,1,1,1364.913066
0,0,1,0,0,1,0,1,1,0,1,1,1622.06829
1,0,1,1,1,1,0,1,1,0,1,1,1374.762505
1,0,1,1,0,1,1,1,1,0,0,1,1259.881706
1,1,1,0,1,1,0,0,1,1,0,1,755.0711809
0,0,1,1,1,1,0,0,1,1,1,0,1153.07333
1,0,0,1,0,1,1,0,1,1,0,1,1429.709066
1,0,0,1,1,1,0,0,1,0,1,0,1021.343044
1,0,0,1,1,0,0,0,1,1,1,1,922.5780039
1,0,1,1,1,1,1,0,0,0,1,1,2088.717973
0,0,0,0,0,1,0,1,1,1,1,0,2105.676837
0,0,0,0,1,1,0,0,0,0,1,1,856.755649
0,1,1,0,0,1,1,0,1,0,0,1,444.2368102
0,0,0,0,1,1,0,0,1,0,1,0,889.2239784
0,0,0,0,0,0,0,1,0,1,1,1,690.1873853
0,0,0,0,1,1,1,0,0,1,0,1,910.135775
1,0,0,1,1,1,1,0,1,0,1,1,1965.90329
0,0,1,0,1,1,1,0,0,0,0,1,1071.697033
1,0,0,0,1,1,1,1,1,1,0,1,1330.308571
1,1,0,1,1,1,0,0,1,0,1,0,1277.067543
0,0,0,0,1,1,0,1,0,0,0,1,1355.025651
0,0,0,0,1,1,1,0,0,1,0,1,2371.07361
0,0,0,0,0,1,1,0,0,0,0,0,929.0075954
0,0,0,1,0,1,1,0,0,0,0,1,1847.394712
0,1,0,1,0,1,0,1,1,0,0,1,585.3561113
0,0,0,0,0,1,0,1,1,0,0,1,1738.801627
0,0,1,1,1,0,0,1,0,1,0,1,2353.339235
1,0,0,1,1,1,1,0,0,0,1,1,1221.605576
1,0,0,0,1,1,0,0,0,1,0,1,492.3321314
1,0,0,1,1,1,0,0,1,0,0,0,2733.904187
1,0,1,1,0,1,0,1,0,1,0,1,2382.03067
0,0,1,0,1,1,0,0,0,0,0,1,499.02956
1,0,0,1,1,1,0,1,1,0,0,1,2035.111954
0,0,0,1,0,1,0,1,0,1,1,1,1209.751161
0,0,0,0,1,1,1,1,0,0,1,1,1968.083882
1,0,1,0,1,1,0,0,0,1,1,1,943.8571029
1,1,0,1,1,1,1,1,1,0,1,1,2044.80443
1,0,0,1,1,1,1,0,1,0,0,1,2515.478194
0,0,0,1,0,1,0,1,0,0,1,1,721.66293
0,0,1,1,0,1,0,0,0,0,1,0,867.6145354
0,0,0,0,0,1,1,0,0,1,0,0,1177.477272
0,0,1,1,1,1,0,0,0,0,1,0,2304.085004
1,0,0,1,1,1,1,1,1,0,0,1,1282.858382
1,1,1,1,0,1,1,0,1,0,1,0,589.198137
1,1,0,1,1,1,0,0,0,1,0,1,973.9939163
0,1,1,0,0,1,1,0,1,1,0,0,456.0822503
1,1,1,1,1,1,0,0,1,0,0,0,1214.128652
0,1,0,1,0,0,0,0,1,0,0,1,1182.278269
1,0,0,1,1,1,0,1,1,0,0,0,1183.25467
1,1,1,1,1,1,1,0,1,0,1,0,1990.707874
0,1,0,1,0,1,1,0,0,0,0,1,1600.603183
1,1,0,0,0,0,1,0,1,0,0,1,768.6735365
0,0,1,0,0,1,1,0,1,0,1,1,2120.765903
1,0,1,1,1,1,1,1,1,0,0,0,2483.369395
0,0,1,0,0,1,0,1,0,0,0,1,628.7093519
0,0,0,0,1,1,1,0,0,0,1,1,1540.003272
0,0,0,0,0,1,1,1,0,1,0,0,1391.452254
0,0,0,0,0,1,0,0,0,0,0,1,301.5746797
1,0,1,1,1,1,1,0,0,1,1,1,1900.983013
1,0,1,0,0,1,1,1,0,0,0,1,1109.320307
0,0,0,0,1,1,0,0,1,0,0,1,1669.627909
1,0,1,1,0,1,0,0,1,0,1,0,1343.619348
1,0,0,1,1,1,1,0,0,1,1,1,1818.572601
1,0,0,1,1,1,0,0,0,1,1,1,2397.112902
0,0,0,1,0,1,0,1,1,0,0,1,680.4044234
1,1,0,1,0,1,1,0,0,1,0,1,1530.742396
1,0,0,1,0,1,1,1,0,0,0,1,381.1393824
0,0,0,0,0,1,1,0,0,0,0,0,1247.347617
0,0,0,0,1,1,1,1,0,0,1,1,2722.383309
1,0,0,0,1,0,1,0,0,0,1,1,1150.220789
0,1,1,0,1,1,0,1,1,1,0,1,727.8878928
1,1,0,1,1,1,0,0,1,0,0,0,1860.602438
0,0,1,0,1,1,0,0,0,0,0,1,1554.131756
0,0,0,0,0,1,1,0,0,1,0,1,787.3445005
0,0,1,1,0,0,1,0,0,0,0,1,1069.09373
0,0,0,0,0,1,1,0,0,0,0,0,919.239022
0,0,0,1,0,1,0,0,0,1,1,1,1287.535911
1,1,1,0,1,1,1,0,0,0,0,0,553.9352596
0,0,0,1,1,1,0,0,1,1,0,1,1248.474574
0,0,0,0,1,0,0,0,0,1,0,1,1081.123619
1,0,0,1,0,1,1,0,1,0,0,0,1768.733372
0,0,1,0,1,1,0,0,1,0,0,1,2196.280451
0,0,0,0,1,1,0,1,0,0,1,0,1136.966259
1,0,1,0,1,1,1,0,0,0,0,0,1078.288288
1,0,1,1,0,1,1,0,1,0,1,0,1091.519949
1,1,0,0,1,1,1,0,0,0,0,0,782.6074848
1,0,0,1,1,1,0,1,0,1,1,0,1388.043021
0,0,1,0,0,1,1,0,0,0,0,0,397.7861758
1,0,1,1,0,0,0,1,0,0,0,1,1099.299416
1,0,0,1,0,1,0,0,1,0,0,1,1459.309498
0,0,1,0,0,1,0,0,1,1,0,1,1077.205282
0,0,0,0,0,1,0,0,0,0,0,1,2235.623805
1,1,1,1,1,1,1,0,1,0,1,0,3080.29312
0,0,0,0,0,1,0,1,1,1,0,0,912.2540105
0,0,0,0,1,1,0,0,1,0,1,1,2233.112834
0,0,0,0,0,1,0,0,0,1,0,1,1189.368234
0,0,0,0,1,1,1,0,0,0,0,1,1292.562403
1,0,1,1,0,1,1,0,0,0,1,0,793.3207298
1,0,0,1,1,1,0,1,0,1,0,1,1093.192377
0,0,1,0,0,1,0,0,1,0,0,1,1002.360533
0,1,1,0,0,1,0,0,1,0,0,1,1968.304495
1,1,0,0,1,1,1,1,0,0,1,1,1587.727149
0,0,0,1,0,1,1,0,0,1,0,1,2123.824956
1,0,0,1,0,1,1,1,0,0,1,1,882.4522754
1,0,0,0,0,1,1,0,1,0,1,0,1128.898886
0,0,0,0,1,1,1,1,1,0,1,0,1171.237442
1,0,0,1,1,1,0,0,0,0,0,0,1271.632278
1,0,1,0,1,1,1,1,1,0,0,0,438.8951303
0,1,0,0,0,1,1,0,0,0,1,1,573.5316869
1,1,0,0,0,1,1,1,0,0,0,0,599.8774496
0,0,0,0,1,1,0,0,0,0,1,1,1403.833391
1,0,0,1,1,1,0,1,0,0,0,1,1728.999287
0,0,0,0,0,1,1,0,1,1,1,0,891.9183387
0,0,1,0,1,1,0,0,0,0,0,0,877.5328489
0,0,1,0,1,1,0,0,0,1,0,1,1708.202326
0,1,0,0,0,1,1,0,0,0,1,1,1383.430229
0,0,0,0,0,1,1,1,1,1,0,1,1859.777405
1,0,0,0,1,1,1,0,0,0,0,1,820.0487803
1,0,1,1,1,1,0,0,0,0,1,1,2541.621959
0,0,1,0,0,0,0,0,0,1,1,0,2561.675396
1,0,0,1,1,1,1,0,0,0,1,1,1264.000346
1,0,0,1,0,1,0,0,1,0,1,1,1373.225547
1,0,0,1,1,1,0,0,1,1,1,1,2083.35956
1,0,0,0,1,1,0,0,0,1,0,1,1301.156073
0,1,1,1,0,0,0,1,1,0,1,0,827.0229817
1,0,1,0,1,1,0,0,0,1,0,1,582.9171773
0,0,0,0,1,1,1,1,0,1,1,1,596.5947713
0,1,1,1,0,1,0,1,0,1,0,0,1628.254726
1,1,1,1,1,1,1,0,1,0,0,1,1822.362908
1,1,1,1,1,1,0,0,0,0,0,0,893.3552968
0,0,0,0,0,1,0,0,0,1,1,0,1290.286524
1,0,1,1,1,1,0,1,0,0,1,1,1494.533376
1,0,1,1,1,1,0,0,1,1,0,1,763.5474617
0,0,0,1,0,1,1,0,1,0,1,0,1110.767158
0,0,0,0,1,0,0,0,0,1,1,1,583.6805521
0,0,0,0,0,1,0,1,1,0,1,0,871.198033
1,0,1,1,1,1,1,1,1,0,1,1,1329.56935
1,0,1,1,1,1,1,1,1,0,0,1,1839.782656
0,0,1,1,1,1,1,0,0,1,0,1,1318.027865
0,0,0,0,1,1,0,0,1,0,1,1,1023.685781
0,0,1,0,1,1,1,0,1,1,0,0,2429.379449
1,0,1,1,1,1,0,0,0,0,1,0,1559.647223
1,0,0,1,1,1,0,1,0,1,0,1,921.6983239
0,0,0,0,0,1,1,0,0,1,0,0,1024.393039
1,0,0,1,1,1,0,0,0,0,1,1,1774.439822
0,0,0,0,0,1,1,0,0,1,1,0,1279.680473
1,0,0,0,1,1,0,0,1,0,0,1,1117.651858
1,0,1,0,0,1,0,0,1,1,0,0,966.7789453
1,0,1,0,1,1,1,1,0,1,0,0,978.4083285
1,1,1,0,0,1,1,0,1,0,1,1,776.2140464
0,0,0,1,0,1,0,0,1,1,0,1,1158.054054
0,0,0,0,0,1,1,0,1,0,1,1,1482.48061
0,0,0,0,1,1,0,1,0,1,1,0,965.039948
0,0,0,0,0,1,1,0,1,0,0,0,1613.670166
0,0,0,0,0,1,0,0,1,1,0,0,1181.546499
0,0,0,1,0,1,0,0,1,1,0,0,604.9488487
1,1,1,1,0,1,1,0,1,0,1,1,1708.507227
0,0,1,0,0,1,1,0,1,1,0,1,826.2618071
0,0,0,1,0,1,0,0,0,0,0,1,607.6047155
0,0,0,0,0,0,0,0,0,0,1,1,487.9567265
1,0,1,1,1,1,1,0,1,0,1,0,992.9856288
1,0,0,1,1,1,0,1,0,1,0,0,1621.897996
0,1,1,1,0,1,1,1,1,1,1,0,848.4406611
1,0,0,1,1,1,1,0,0,0,0,0,908.2440178
0,0,0,1,0,1,0,1,0,1,0,1,1497.60783
0,0,0,1,0,1,0,0,0,1,0,1,406.0999161
0,0,1,0,0,1,1,0,1,1,0,1,769.9868737
1,1,1,1,0,1,1,0,1,0,1,0,2025.467869
1,0,1,1,0,1,1,1,0,1,1,0,1045.674943
0,1,0,1,0,1,0,0,1,0,0,1,1522.674203
0,0,0,1,0,1,0,0,0,1,0,0,1035.265621
1,1,1,1,0,1,1,1,0,1,1,1,2796.815399
1,1,0,1,0,1,1,0,1,1,1,1,1502.652508
1,0,1,0,1,1,1,0,1,0,0,0,679.9648888
0,0,1,0,0,1,1,0,1,1,0,1,1109.724061
1,0,1,0,1,1,1,1,0,1,1,0,1574.095143
1,0,1,1,1,1,1,0,0,1,0,0,1623.298167
0,0,0,1,0,1,0,1,0,0,0,1,1436.859689
1,0,1,0,1,1,1,0,1,0,0,1,1406.621323
1,0,1,0,0,0,1,0,0,1,1,0,1586.632329
0,1,0,0,0,1,1,0,1,0,0,0,1235.112132
0,0,0,0,1,1,1,1,1,0,1,1,2255.21511
1,0,0,0,1,1,0,1,0,1,0,1,284.4922663
1,0,0,1,0,1,1,0,1,0,1,0,1170.521193
0,0,1,0,1,1,0,1,0,0,1,0,1958.648355
1,0,1,0,1,1,0,1,0,0,0,1,1344.195225
0,0,0,0,1,1,0,1,1,1,0,1,1874.033411
0,1,1,0,1,1,1,1,1,0,0,1,1392.159775
0,0,0,0,1,1,0,0,0,1,0,0,1672.775155
1,0,0,1,0,1,0,0,0,0,1,1,928.6314289
0,0,1,0,0,1,1,0,1,0,1,1,1171.985659
1,0,0,0,1,1,1,0,0,0,1,0,1215.356987
1,0,0,1,1,1,1,1,1,0,1,0,3186.79335
0,0,0,1,0,1,0,0,1,0,0,1,403.1214716
1,1,0,1,1,1,0,0,0,0,1,0,1703.524533
1,0,1,1,0,1,1,0,1,1,0,0,1499.696874
0,1,0,0,0,1,1,0,1,0,0,0,1461.917374
1,0,0,1,1,1,1,0,1,1,0,0,1362.599478
0,0,1,0,1,1,0,0,0,0,1,0,682.7780764
0,0,1,0,0,0,0,0,0,1,1,1,609.9482209
1,0,0,0,1,1,1,0,0,0,1,0,1758.68213
0,1,0,0,1,1,1,0,0,1,0,1,1604.504838
0,0,1,0,1,1,1,0,0,0,1,1,1637.379866
0,0,0,0,0,1,0,0,0,0,0,0,790.2154278
1,0,0,1,1,1,1,0,1,0,0,0,1392.809918
0,0,1,0,0,0,0,1,1,1,1,1,538.9921729
0,0,0,0,1,1,1,0,0,1,1,1,596.0068502
0,1,0,0,0,1,0,1,0,0,0,1,409.0267699
0,0,0,1,0,1,0,1,1,0,1,1,713.5720629
0,1,1,0,1,1,0,0,1,1,0,0,1274.915029
1,1,0,0,0,1,1,1,1,1,1,1,1307.120014
1,0,0,1,0,1,0,0,0,0,1,1,897.8110864
1,0,0,0,0,0,1,0,1,0,0,1,933.5522742
0,0,0,0,0,1,0,0,1,1,1,1,867.4232348
1,0,1,1,0,0,0,0,1,1,0,1,1399.307542
1,1,1,1,0,1,0,0,1,1,0,0,620.1308589
0,0,1,0,0,1,0,0,1,0,1,0,609.1874835
0,0,0,1,1,1,0,1,0,0,0,1,1409.932665
0,0,0,0,1,1,0,1,1,0,0,1,1492.297826
1,0,1,1,0,1,0,1,0,0,0,1,693.5702614
1,1,0,0,1,1,1,0,0,0,1,1,2224.378227
1,0,0,1,1,1,0,1,0,1,1,1,1872.755243
0,0,1,0,0,1,1,1,0,0,1,1,557.9519675
1,0,0,1,1,1,1,0,0,0,0,1,1071.748463
0,1,1,0,0,1,1,1,1,0,1,1,1698.617842
1,1,1,1,1,1,1,0,0,0,0,1,2099.171991
1,0,0,1,0,1,1,0,0,0,1,0,553.0231321
0,0,0,1,0,1,0,0,0,0,0,0,1628.215009
0,0,1,0,1,1,0,1,0,0,0,0,605.1321701
1,0,1,1,1,1,1,0,0,1,1,1,941.6039037
0,0,0,0,0,1,1,0,0,0,0,1,1301.332682
1,0,0,1,1,1,1,1,1,1,1,0,2061.503839
0,0,1,1,0,1,1,1,1,0,1,0,627.2429503
0,0,0,0,0,1,0,1,1,0,0,0,340.8145206
1,0,1,1,0,1,1,0,0,0,0,0,971.9322124
0,0,1,0,1,0,0,0,0,0,0,0,1131.268205
0,0,1,0,0,1,1,0,1,0,0,1,957.1118873
0,0,0,1,0,1,0,0,0,0,1,1,374.4704813
1,1,0,1,1,0,1,0,1,0,0,1,1012.974384
1,0,1,1,0,1,0,0,0,1,0,1,655.4429632
0,0,1,0,1,1,0,0,1,1,0,0,938.8632527
0,1,0,0,0,1,0,0,1,1,0,0,1140.676882
1,0,0,1,0,1,1,1,0,0,0,1,462.4081269
1,0,1,0,1,1,1,0,0,1,0,0,605.6512541
1,0,0,0,1,1,1,1,0,1,0,1,1434.719912
1,0,0,1,1,1,0,1,0,0,1,1,691.1647876
0,0,0,0,0,1,0,1,1,0,1,0,375.6589979
1,0,0,0,1,1,0,1,0,0,1,1,1037.253154
0,0,0,0,0,0,1,1,0,0,1,0,2024.875698
0,0,0,0,1,1,1,0,1,0,1,1,1772.729252
0,1,1,0,0,1,0,0,1,0,0,0,463.388528
1,0,1,1,0,1,1,1,1,0,1,0,1602.19464
1,1,0,1,1,1,0,0,0,0,0,1,1862.789527
1,0,0,1,1,1,0,0,1,1,0,1,1062.121627
1,1,1,1,1,1,1,0,0,1,1,1,1282.671616
0,0,0,1,0,1,0,1,1,0,0,1,1060.077964
0,0,1,0,0,1,0,0,0,0,0,0,310.8595496
0,0,0,0,0,1,0,0,0,0,1,0,465.1896546
0,1,0,0,1,1,0,0,1,0,0,1,1100.58554
1,0,1,1,0,1,0,1,0,1,1,0,1571.791129
1,0,0,0,1,1,1,0,0,0,0,0,1259.837146
0,0,0,0,1,1,0,0,0,0,1,1,1247.334037
0,0,0,1,0,1,0,1,1,1,1,0,703.1820621
0,0,1,1,0,1,0,0,1,0,1,1,1174.511172
1,0,1,1,0,1,0,0,0,1,1,1,563.1178513
0,0,0,0,1,1,0,1,1,0,0,1,3158.141347
1,0,0,0,0,1,1,0,0,0,0,1,535.7389183
1,0,1,1,1,1,1,1,1,1,0,1,1736.70174
1,0,1,0,0,1,1,0,0,0,0,1,804.0993561
0,0,1,0,1,1,1,0,0,0,1,0,1072.590755
0,0,0,0,0,1,0,0,1,1,1,1,1005.091786
0,0,1,1,0,1,1,1,0,1,0,1,1043.339074
0,0,1,1,0,1,0,1,1,0,1,1,3181.511605
1,1,0,0,1,0,1,1,0,1,1,1,1041.036664
0,0,0,0,0,1,0,0,0,0,0,0,1545.148232
1,0,0,1,1,1,0,0,0,0,0,1,757.2197489
0,0,1,1,0,1,1,1,0,1,0,1,1196.094746
1,1,1,0,1,1,1,0,1,1,0,1,1117.725477
1,0,0,0,1,1,1,0,1,0,0,1,602.3082109
0,0,0,1,0,1,0,1,1,0,0,1,734.3603159
0,0,1,0,1,1,1,1,0,1,0,1,680.0803141
0,0,1,1,1,1,0,1,0,1,0,0,2436.72717
1,0,0,0,1,1,0,1,0,0,1,0,721.4679959
0,0,0,0,1,1,1,0,0,0,0,0,563.7131359
1,0,0,1,1,1,0,1,0,0,0,0,990.5923177
0,0,0,0,1,1,0,0,1,0,0,1,724.2818214
0,0,0,0,1,1,0,0,0,0,0,0,1518.371398
1,0,0,0,1,1,1,0,1,0,0,1,1102.197408
1,0,0,0,1,1,1,0,0,1,1,0,1927.803648
1,0,0,0,1,1,0,0,1,0,1,1,2162.669491
0,0,1,0,1,1,0,1,0,0,0,1,437.7915053
0,1,1,0,0,1,0,0,0,0,1,0,2239.792619
0,0,0,0,0,1,0,0,0,0,0,1,1691.734997
1,0,0,1,1,1,0,0,1,0,1,0,1071.774579
0,0,0,1,0,1,1,0,0,1,1,1,1112.439443
1,0,0,1,0,1,1,0,1,0,1,0,1020.408124
0,1,0,0,0,1,0,1,1,0,1,0,805.8117417
0,0,0,1,0,1,0,0,0,0,0,1,831.9969597
1,0,0,0,0,1,1,0,0,0,1,0,1086.270579
1,1,1,1,0,1,0,0,1,0,1,1,1189.205287
1,1,0,0,0,1,0,1,0,0,0,0,785.2993593
1,0,0,1,1,1,1,0,1,1,1,0,1076.444999
0,0,1,0,0,1,1,0,1,1,0,1,1452.568552
1,1,1,0,0,1,1,0,0,1,0,0,545.6056589
