Churn,Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year
1,0,1,1,1,1,0,1,1,0,0,0,200.165175,1711.601451
1,0,0,1,1,1,1,0,0,0,1,1,262.610632,1214.05087
1,1,0,1,1,1,1,1,0,0,1,0,262.610632,1253.523378
1,1,0,1,1,1,0,0,1,0,0,0,220.132293,955.0519598
1,0,0,1,1,1,0,0,1,0,1,1,242.628057,1187.692793
1,0,0,1,0,0,1,0,0,0,1,1,192.440432,1367.183772
0,0,1,0,1,1,1,0,0,0,0,1,192.456745,1398.114035
0,1,0,0,1,1,0,1,1,0,0,1,159.965008,461.4404406
0,0,0,0,0,1,0,0,0,0,0,1,92.455141,798.4275185
0,0,0,0,0,1,1,0,0,1,1,1,149.974105,2245.475959
0,0,0,1,1,1,0,0,1,1,0,1,222.649979,1636.72261
1,1,0,1,1,1,1,0,0,1,1,0,265.128318,1164.843819
1,0,1,0,1,0,1,0,0,1,0,1,194.974431,1946.450068
0,0,0,1,0,1,0,1,0,1,0,1,139.95684,1810.920999
0,0,0,0,0,0,0,0,1,1,0,1,95.019486,878.7051436
0,0,0,1,0,1,0,1,0,1,1,1,129.976324,662.6103493
0,0,0,0,0,1,0,1,0,0,0,1,92.455141,1653.165932
0,0,1,0,0,1,0,1,1,1,0,1,120.004928,1549.605718
0,1,0,0,0,1,0,1,0,0,0,1,112.455141,868.5732588
1,0,0,1,1,1,0,0,1,0,0,0,187.656013,2171.802329
0,0,0,1,0,1,0,0,0,1,1,1,162.452604,946.1849643
1,0,0,0,1,1,0,0,0,0,0,0,147.442069,1294.790222
1,1,0,1,0,1,1,1,1,0,1,1,204.963371,509.1865112
0,0,0,0,0,0,1,0,1,0,0,0,157.483594,1210.450532
1,0,0,1,1,1,0,0,0,1,0,1,190.12704,1483.41562
0,0,1,0,1,1,1,0,1,0,0,1,204.979684,567.3209248
0,0,1,0,0,1,0,0,1,0,1,1,159.983006,990.747598
1,0,1,1,1,1,0,0,0,0,0,1,187.642236,1329.382263
0,0,1,1,0,1,1,0,0,0,1,1,204.949594,1862.842794
0,0,0,0,0,1,0,0,0,0,0,0,112.455141,1446.505628
0,1,0,0,0,1,1,0,0,0,0,0,144.960655,1338.549194
1,1,0,1,1,0,0,0,1,0,0,0,220.132293,939.8765686
0,0,0,0,0,1,0,0,0,0,0,0,92.455141,1275.194778
0,0,0,1,1,1,1,0,1,0,1,1,242.657291,2422.117328
1,0,1,0,0,0,1,0,0,0,0,1,137.469817,922.4502594
0,1,1,0,0,1,0,0,0,1,0,1,127.481989,2112.65313
0,0,0,0,0,1,1,0,0,1,0,1,127.478341,1233.807825
0,0,0,0,1,1,1,0,0,0,0,1,147.471303,1034.69512
1,0,0,0,1,1,1,0,0,0,1,1,169.967067,877.7050261
0,0,0,1,0,1,0,1,0,0,0,0,137.439154,1615.87994
0,0,0,0,0,1,0,1,0,1,0,1,114.972827,959.951483
0,0,1,0,0,1,0,0,0,1,1,1,149.977753,1639.902323
1,0,0,1,1,1,0,0,0,1,0,0,190.12704,1751.02003
0,0,1,1,0,1,0,1,0,1,1,1,174.961766,1173.562649
1,1,0,0,1,1,1,0,1,1,0,1,162.511928,1354.387011
0,0,0,1,0,1,0,0,0,0,0,1,104.962874,632.0815033
1,0,0,1,0,1,1,0,0,1,1,1,174.958118,1054.384865
1,0,1,1,1,1,1,0,0,0,0,0,252.62403,904.5789623
1,0,0,0,0,0,1,0,1,0,0,0,157.483594,637.7315432
0,0,0,0,1,1,0,1,1,0,0,1,127.488728,846.2276311
1,1,1,1,1,1,1,1,0,0,1,0,275.119794,775.7502457
0,0,0,0,1,1,1,0,1,0,0,1,159.994242,975.7615787
1,0,1,0,1,1,1,0,1,0,0,1,172.503404,1042.502776
1,0,1,1,1,1,0,0,1,0,0,1,212.641455,1621.058909
1,0,0,1,0,1,1,1,1,0,1,1,204.963371,1924.903884
0,1,1,0,0,1,1,0,1,0,0,1,169.992756,695.0510444
1,0,0,0,1,1,1,0,1,0,0,1,172.470522,1178.564131
0,0,0,0,1,1,0,0,1,1,0,0,162.482694,504.8041713
0,0,0,0,0,1,0,1,1,0,0,0,124.97808,391.0106655
1,0,1,0,1,1,1,1,1,1,0,0,207.49737,693.358004
0,0,0,0,1,1,1,0,0,0,0,1,179.947583,497.4668116
0,0,0,1,0,0,0,0,0,1,0,0,139.95684,989.9918587
0,0,1,0,0,0,1,1,0,1,1,0,182.483267,745.0467839
1,0,1,1,1,1,0,0,1,0,1,0,235.137219,2087.543903
1,0,0,1,1,1,0,0,1,0,0,1,200.132293,1751.848426
1,0,0,0,0,1,1,0,1,1,1,1,162.497044,1501.32182
1,0,0,1,1,1,0,0,0,0,0,0,175.133074,1116.638366
0,0,0,1,0,1,0,0,1,0,1,1,172.457857,2057.159348
0,0,0,1,0,1,1,1,0,0,0,0,149.944668,1222.622089
1,0,0,0,1,1,0,0,1,0,1,0,162.460772,2089.023186
0,0,0,0,0,1,0,0,0,0,0,1,79.978861,1081.14434
1,0,1,1,0,1,1,0,1,0,0,0,194.976769,989.3430051
0,0,0,1,0,1,0,0,1,0,1,1,152.457857,3934.848461
0,0,1,1,0,1,0,0,0,0,0,1,117.472036,596.8051649
1,0,0,1,1,0,1,1,1,0,1,1,242.657291,2060.745551
0,0,0,0,0,0,0,0,0,1,0,0,94.972827,817.8995329
1,0,0,0,1,1,1,1,1,0,1,1,182.490006,762.3743815
0,0,1,0,0,1,0,1,0,1,0,0,95.005709,617.4480514
1,0,0,0,1,1,0,1,0,0,0,1,127.442069,1575.771505
0,0,1,1,0,1,1,0,0,1,0,0,152.495236,785.6688028
1,1,0,0,0,1,0,0,1,1,1,1,149.99153,874.1933216
1,1,0,1,0,1,0,0,0,0,1,0,127.458638,505.6979276
1,0,0,1,1,1,0,0,1,0,1,0,210.151777,1022.519614
0,0,0,0,0,1,1,0,0,0,0,1,144.960655,2167.068284
1,0,1,1,0,1,1,0,1,1,0,1,197.494455,1428.608241
1,0,0,1,0,1,1,0,1,0,0,0,182.467607,1072.585587
0,0,1,0,0,1,0,0,1,1,0,0,140.004928,1579.867444
0,0,1,0,0,1,1,0,0,0,0,1,124.993537,396.4162432
1,1,0,1,1,1,0,1,1,1,1,1,245.145743,911.3769495
1,1,0,1,1,1,0,0,0,1,1,1,232.622804,1710.216611
0,0,0,1,0,1,1,0,0,1,0,0,172.462354,758.0522649
0,0,0,0,0,0,1,0,0,1,1,1,137.497825,758.6189978
0,0,0,1,0,1,1,0,1,0,0,1,162.467607,2100.288363
1,0,0,0,1,1,1,0,1,0,0,0,172.470522,1851.152977
1,1,1,1,0,1,1,0,0,1,0,1,164.971516,1051.069135
1,0,1,0,0,1,1,0,0,0,1,1,159.965581,1216.35272
1,0,0,1,1,1,1,0,1,0,0,1,232.637807,2138.661668
0,0,1,0,0,0,1,0,1,1,0,1,172.510442,684.7417744
1,0,0,0,1,1,0,1,1,0,0,1,159.965008,1325.529732
0,0,1,0,1,1,0,0,1,0,0,1,172.47417,641.4963126
0,0,0,0,1,1,1,1,0,0,1,1,169.967067,944.331401
0,0,0,0,1,1,1,0,1,1,0,0,174.988208,1553.937724
0,0,0,0,0,1,1,0,1,0,1,0,147.503078,1824.510182
0,0,0,0,0,1,1,0,0,0,0,1,124.960655,2353.856438
1,0,0,1,1,0,1,1,0,1,1,1,265.128318,2209.997412
0,0,0,1,0,1,1,0,0,0,0,0,169.944668,521.8726735
1,1,0,1,0,1,1,1,1,0,0,1,182.467607,1282.45127
0,0,1,0,0,1,0,0,1,0,0,1,137.487242,1283.266496
1,0,0,1,1,0,0,1,1,1,0,1,202.649979,2425.149963
1,0,0,1,1,0,0,1,1,1,1,0,225.145743,2017.858499
1,0,1,1,1,1,1,1,0,0,1,0,255.119794,1585.705665
0,0,1,0,0,1,0,0,1,0,1,0,159.983006,1281.961793
1,0,0,1,0,0,1,0,1,0,1,1,184.963371,1115.319187
0,0,0,0,1,1,0,0,1,0,0,1,159.965008,1324.519398
1,0,1,1,1,1,1,0,1,0,0,0,265.146969,1114.124252
1,0,0,1,0,1,1,0,0,1,0,1,152.462354,1510.790984
0,0,1,0,0,1,0,1,1,1,1,1,142.500692,1402.374111
1,1,0,0,1,0,1,0,0,1,1,1,204.961033,2463.393795
0,0,1,1,0,1,0,0,1,1,0,1,164.988941,943.490788
0,1,1,0,0,1,0,0,1,0,1,1,127.506726,296.9963678
0,0,0,0,0,0,0,0,1,0,0,1,124.97808,390.381346
0,1,0,0,0,0,0,0,1,0,1,0,127.473844,2467.669888
0,0,1,0,0,1,0,0,1,0,0,1,137.487242,590.602719
1,0,0,1,1,1,0,1,1,1,0,0,202.649979,3098.243332
1,1,0,1,1,1,1,1,0,0,1,0,230.134352,907.2442013
1,0,0,1,1,1,0,0,0,0,0,0,187.609354,1154.39778
0,0,1,0,0,1,0,0,1,0,0,1,137.487242,1807.178649
1,1,0,1,1,1,0,0,1,1,1,0,212.669463,2504.245348
0,0,1,0,0,1,0,0,0,0,1,0,114.983787,1645.259689
0,0,0,1,1,1,0,1,0,0,0,1,175.133074,2454.262177
0,0,0,1,0,1,0,1,1,0,1,1,172.457857,1031.509395
1,0,1,1,1,1,1,0,0,1,1,1,277.63748,1906.330177
1,0,0,1,1,1,0,0,0,0,0,0,187.609354,1971.843122
0,1,1,0,1,1,0,0,0,0,0,1,159.951231,1120.873005
0,0,0,0,0,1,0,0,0,0,1,0,102.474625,527.3823713
1,0,1,0,1,1,1,1,1,1,1,0,229.993134,1288.925148
1,0,0,0,1,1,0,0,1,0,1,0,162.460772,1647.420385
0,0,1,0,0,1,0,0,1,0,1,0,139.983006,911.5267548
0,0,0,0,0,1,0,0,0,0,0,1,92.455141,1587.688033
1,1,0,1,1,1,0,0,1,0,1,1,222.628057,1772.090821
1,0,1,1,1,1,1,0,1,1,0,1,247.664655,2079.818241
0,0,1,1,0,1,1,0,0,0,0,0,162.45383,1367.4247
1,1,0,1,1,1,0,0,0,0,0,1,207.609354,738.5002845
0,0,0,0,1,1,1,0,1,0,0,1,172.470522,1269.403112
0,0,0,0,1,1,0,1,0,0,1,0,137.461553,1729.615672
1,0,0,0,1,1,1,1,0,0,1,0,169.967067,1267.471074
1,1,0,1,1,1,1,1,0,0,0,1,240.114868,715.7384607
0,0,0,0,1,1,0,0,1,1,1,1,164.978458,1905.350528
1,0,0,0,1,1,0,1,1,1,1,1,184.978458,1597.578464
0,0,1,0,1,1,1,1,1,0,0,0,204.979684,1348.141984
1,1,1,1,0,1,1,0,0,0,0,1,149.97755,615.1161821
0,0,1,1,0,1,1,0,0,1,0,1,164.971516,2029.905606
0,0,1,0,0,1,0,0,0,1,1,0,129.977753,2010.958936
0,0,0,0,1,1,1,0,0,0,1,1,169.967067,1576.607681
1,0,0,1,0,1,1,1,1,0,1,1,184.963371,1330.615859
0,0,0,1,0,1,0,0,1,1,0,0,152.479779,2552.12106
0,0,0,0,1,1,1,0,0,0,0,1,179.947583,2234.450325
0,1,0,0,1,1,1,1,0,1,0,0,162.465269,1457.990407
0,0,0,1,0,1,0,0,0,1,0,1,119.95684,1263.008234
1,1,0,0,1,1,0,1,0,0,1,1,169.937833,1299.240934
0,0,0,1,0,1,0,0,1,1,1,1,174.975543,1190.580006
1,0,0,1,0,1,1,0,0,0,1,0,192.440432,811.9419618
0,0,1,0,0,1,0,0,0,0,1,1,147.460067,246.039373
1,0,1,0,1,1,0,0,1,1,0,1,142.515576,457.8089454
1,0,0,1,1,1,1,1,1,1,0,1,255.155493,1125.77426
1,0,1,0,1,1,0,1,0,0,1,1,182.446995,937.3165462
0,1,0,1,0,1,1,1,1,0,0,1,182.467607,2230.633867
1,1,0,0,1,1,1,0,1,1,1,1,185.007692,854.52613
0,0,1,1,0,1,1,0,1,1,1,0,199.990219,2674.568338
0,1,1,1,0,0,0,1,0,1,0,0,119.989722,786.3429747
1,0,0,1,0,1,1,0,0,1,1,0,174.958118,2193.593711
1,1,0,1,1,1,1,0,1,0,1,1,275.133571,1385.020283
0,0,1,1,0,1,1,1,1,0,1,1,217.472533,1045.580948
1,0,0,0,0,1,1,0,1,1,1,0,150.0208,1144.770736
1,0,0,1,1,1,1,1,1,0,1,1,242.6573,1724.050425
1,1,0,0,1,1,1,1,0,1,1,1,204.961,570.9128348
0,0,0,1,0,1,0,0,0,1,0,0,139.9568,1392.096076
1,0,0,0,0,1,0,1,1,1,1,0,129.9915,904.795841
1,0,0,1,1,1,1,0,0,1,0,0,242.6326,1410.771138
0,0,0,0,0,1,1,0,0,0,0,1,144.9607,278.4405252
0,0,0,1,1,1,1,1,1,0,1,1,275.1336,1418.914101
1,0,1,1,1,0,0,1,1,0,1,0,235.1372,1206.875735
1,1,1,1,0,1,1,0,1,1,0,1,177.4945,1683.821351
1,0,0,0,1,1,0,1,1,0,0,1,139.965,888.7773914
1,0,0,0,1,1,0,0,1,0,1,1,162.4608,1574.866243
0,1,0,0,1,0,0,0,1,1,0,1,130.0064,1903.284724
1,0,0,1,0,0,0,1,1,0,1,1,172.4579,1042.452905
0,0,0,0,1,1,0,0,0,0,1,0,169.9378,843.4262718
1,0,0,1,0,1,1,0,1,0,1,1,184.9634,2710.705946
1,1,1,0,0,1,1,1,1,0,1,0,172.4885,2097.707886
1,0,0,1,1,1,0,0,1,1,1,1,245.1457,970.5121325
1,0,0,1,1,0,0,0,0,0,1,1,230.1051,2095.701636
1,0,1,1,1,1,1,1,0,0,0,0,252.624,655.8025029
0,0,1,0,1,1,1,0,0,0,0,0,192.4567,722.0796766
0,0,0,1,0,1,0,1,0,0,0,0,117.4392,1623.908651
0,0,0,1,0,1,1,0,0,0,1,1,172.4404,1551.718247
0,0,0,0,1,1,0,0,1,0,1,0,162.4608,1411.701061
0,1,0,1,0,1,0,1,1,0,1,1,139.9816,822.774438
0,0,0,0,0,1,0,0,1,0,0,0,104.9781,1428.669992
1,0,0,1,1,1,1,1,1,0,0,1,232.6378,1557.79907
1,0,0,0,0,0,1,0,1,0,0,1,137.4836,1068.481652
1,0,1,1,0,1,0,0,1,1,1,1,167.4847,1349.319824
1,0,0,1,1,1,1,1,1,0,1,1,275.1336,1731.015044
1,0,0,1,0,1,0,1,1,1,0,1,132.4798,1421.45141
0,0,0,1,0,1,1,0,0,0,0,0,169.9447,782.5670721
0,0,1,0,0,1,0,1,0,0,0,0,104.9643,1399.828665
0,0,0,0,0,1,0,0,0,1,0,1,114.9728,411.9057225
0,0,0,0,1,0,0,0,1,0,0,0,159.965,733.0007061
1,0,0,0,1,1,0,0,0,0,1,1,149.9378,1669.828557
0,0,0,1,0,1,1,0,1,1,0,1,152.509,939.7724617
1,0,0,1,0,1,1,1,0,0,0,1,149.9447,1388.550492
1,0,1,1,1,1,0,1,0,1,1,0,212.6557,1501.582551
0,0,0,1,0,1,0,0,0,0,0,1,104.9629,717.4865643
0,0,0,1,0,1,0,0,1,0,1,1,172.4579,1172.296779
0,0,0,1,0,1,0,0,0,0,1,1,159.9349,2309.357899
0,0,0,0,0,1,1,0,0,0,0,1,144.9607,783.3606694
1,0,0,1,1,0,1,0,1,1,1,0,277.6513,1757.837077
1,0,1,0,0,1,1,0,0,0,1,0,159.9656,884.8222735
1,0,1,1,1,1,0,0,0,0,1,1,242.6143,845.0925039
0,0,0,0,0,1,1,0,1,1,0,0,160.0013,2341.106117
1,1,0,1,0,1,0,1,1,1,1,1,174.9755,2077.919709
0,0,1,0,1,0,0,0,1,0,0,1,152.4742,1350.573202
0,0,0,1,0,1,0,0,0,0,0,0,117.4392,1297.061633
1,0,0,1,1,1,0,0,0,0,1,0,230.1051,1670.352435
1,0,1,0,1,0,1,1,0,0,0,1,172.4567,1680.552794
0,0,0,1,0,1,0,1,1,1,0,0,152.4798,892.5309234
1,0,0,1,1,1,1,1,0,0,1,0,242.6106,1187.716662
0,1,1,1,0,1,1,0,0,0,0,1,149.9776,980.4160232
0,0,0,1,0,1,1,0,0,0,1,0,192.4404,500.6893216
0,0,0,1,0,1,0,0,1,0,0,0,117.4858,626.494018
0,0,1,0,0,1,0,0,0,0,1,0,127.4601,2130.220399
0,1,0,1,0,1,0,1,0,1,0,1,107.4806,3022.776148
0,0,0,0,0,1,0,1,0,0,1,1,102.4746,1784.938558
1,0,1,1,1,1,1,0,0,0,0,1,232.624,1206.219227
1,0,0,1,1,1,0,1,1,0,1,1,222.6281,2193.26463
0,0,0,0,1,1,1,0,1,0,1,0,214.9663,1554.801608
0,0,0,0,1,1,0,1,0,0,0,1,127.4421,1485.647596
0,0,0,1,0,1,0,1,1,0,1,1,139.9816,1400.209666
0,0,0,1,0,1,1,0,0,1,0,0,172.4624,1187.710162
1,0,0,1,1,1,1,0,1,1,1,1,257.6513,1968.75769
0,0,0,1,0,1,1,0,0,0,0,1,169.9447,2146.833629
0,0,0,1,0,1,0,0,1,0,1,1,172.4579,1172.004801
0,0,0,1,0,1,1,0,0,1,0,1,172.4624,561.6005724
0,0,0,1,0,1,0,0,0,1,1,0,142.4526,1918.333346
1,1,0,1,1,0,1,1,0,0,0,0,207.6386,1045.733553
0,1,0,0,0,1,0,1,1,0,0,0,124.9781,592.6545248
1,0,0,0,1,1,0,1,0,0,1,0,169.9378,965.3809411
0,0,0,0,1,1,0,0,0,1,0,0,149.9598,967.4628508
0,0,1,0,0,1,0,0,1,0,0,1,117.4872,843.6406855
0,0,0,1,0,1,1,0,1,1,0,1,184.9853,1315.312803
0,0,0,0,0,1,0,1,1,0,0,0,92.5018,832.638565
1,0,1,1,1,1,1,0,0,0,0,1,252.624,1671.56323
0,1,1,0,0,1,0,1,0,0,1,1,114.9838,2405.424259
1,0,0,1,1,1,0,0,1,0,0,0,220.1323,1366.505082
1,0,0,0,1,1,1,0,1,0,1,1,194.9663,1345.940597
0,0,0,1,0,1,0,0,0,0,0,1,137.4392,1415.406657
1,1,1,1,1,1,0,0,1,0,0,1,200.1652,1558.262612
1,0,0,0,1,1,0,0,1,1,0,1,162.4827,531.0770713
1,0,1,0,0,1,0,0,0,1,1,1,129.9778,1557.295826
1,0,0,1,0,1,1,0,0,0,0,0,149.9447,2160.951234
1,0,1,0,1,1,1,0,0,1,0,1,194.9744,1464.752497
0,0,1,0,0,0,1,1,1,1,0,1,152.5104,1583.398883
1,1,0,1,1,1,1,0,0,0,0,0,240.1149,1010.521133
0,0,0,0,0,1,1,0,0,0,1,1,147.4564,1085.979242
0,0,0,0,1,1,1,0,1,0,0,0,192.4705,2261.179586
0,0,0,0,0,1,0,0,1,0,0,1,104.9781,1128.042592
1,1,0,1,0,1,1,0,0,0,1,0,192.4404,768.3006696
0,0,0,1,0,1,0,1,1,0,0,0,117.4858,978.3026986
0,0,0,1,0,1,1,0,0,1,0,1,152.4624,1572.631084
1,0,0,1,1,1,0,0,0,0,1,1,230.1051,2978.208092
1,0,0,0,1,0,1,0,1,0,0,1,172.4705,1478.422099
1,0,0,1,1,1,1,0,1,0,0,0,232.6378,2050.942844
1,0,0,0,1,1,1,0,1,1,1,0,217.484,1280.44084
1,0,0,0,1,1,0,0,1,1,1,0,164.9785,1679.924727
0,0,1,0,0,1,1,0,1,1,0,1,172.5104,773.1752584
1,0,0,1,0,1,1,0,0,0,1,0,159.9642,845.9832801
0,0,1,1,0,1,0,0,0,0,1,0,139.9678,1337.343299
0,0,0,0,1,1,0,1,0,0,0,0,127.4421,1522.482247
1,0,0,1,1,0,1,0,0,0,0,1,240.1149,1571.238893
1,0,0,0,1,1,1,0,0,0,1,1,202.4433,1943.652184
1,0,0,0,0,1,0,0,1,1,0,1,107.4958,1464.845197
1,0,0,1,0,1,1,0,1,0,1,0,172.4871,1178.372362
0,0,0,1,0,1,1,1,0,0,0,0,137.4684,978.9249944
1,0,0,1,0,1,0,0,0,1,1,1,142.4526,1821.920781
1,0,0,1,1,1,1,1,1,0,0,1,232.6378,1366.649837
1,0,1,1,0,1,0,0,0,0,1,1,172.4441,912.4311552
1,0,1,1,1,1,0,1,0,0,1,0,242.6143,995.5630984
1,0,1,1,1,1,1,0,0,0,0,0,220.1478,1794.594938
1,0,0,0,1,0,1,0,1,0,0,1,159.9942,1016.19707
1,0,1,1,0,1,1,0,0,1,1,0,174.991,1231.728594
0,0,0,1,1,1,1,0,1,0,0,0,252.6378,2426.091797
1,1,0,1,1,1,0,0,0,0,1,0,197.6288,1106.910603
1,1,1,1,0,1,1,0,1,0,0,1,174.9768,1840.767702
1,0,0,1,1,1,1,1,0,1,0,1,242.6326,1838.646452
0,0,1,1,0,1,1,1,0,0,0,0,182.4538,2461.030222
0,0,1,0,0,1,0,0,0,0,0,0,104.9643,2679.775265
0,0,0,1,1,1,0,0,0,1,0,1,210.127,1875.199655
0,0,0,0,0,1,0,0,0,0,0,0,92.45514,575.972228
0,1,0,0,0,0,0,0,0,0,1,1,134.9509,1661.330631
0,0,1,1,0,0,0,0,0,0,1,0,172.4441,1770.955679
1,0,1,1,1,0,0,1,1,1,1,1,237.6549,2019.213435
1,1,1,1,0,1,1,0,0,1,1,1,207.4673,568.2599017
0,0,0,0,1,1,0,0,1,0,0,0,159.965,1039.286045
1,0,0,1,0,1,1,0,0,0,1,0,192.4404,1452.597026
1,0,1,1,1,1,1,0,0,1,1,1,277.6375,3232.873635
1,1,0,1,0,0,1,0,0,0,0,1,149.9447,1121.849069
1,0,0,1,1,1,0,1,1,0,0,0,220.1323,713.7053321
0,0,0,0,1,1,0,0,0,0,1,1,149.9378,2472.105638
1,0,1,1,1,0,0,0,1,1,0,1,202.6829,1639.666431
1,0,1,1,1,1,1,1,0,1,1,0,277.6375,1417.62647
1,0,0,1,1,1,1,1,0,1,0,1,242.6326,809.8918631
0,0,0,1,0,1,0,0,0,1,0,1,139.9568,1117.452708
1,0,1,1,1,1,0,0,1,0,1,1,255.1372,1428.317482
0,0,0,0,1,1,0,0,1,0,0,0,127.4887,545.9811422
0,0,1,1,0,1,1,0,0,0,1,1,184.9496,1566.320356
1,0,0,0,0,1,0,1,1,1,0,1,107.4958,688.0396207
1,1,0,1,0,1,0,0,0,0,0,0,104.9629,694.3512691
1,1,0,0,0,1,0,0,1,1,0,1,127.4958,1179.636227
1,0,1,1,1,1,0,1,1,1,0,1,235.1591,840.8676674
1,0,1,1,1,1,0,0,0,1,0,1,202.6362,3276.40737
1,0,0,1,1,1,0,1,1,1,1,1,225.1457,1408.898779
0,0,0,0,0,1,0,0,0,0,0,0,92.45514,1923.285458
0,0,0,0,1,1,0,0,0,0,1,1,149.9378,1113.404715
1,0,1,1,0,1,0,0,0,1,0,1,132.466,1326.549878
1,0,0,1,1,0,0,0,0,1,1,1,212.6228,1362.860416
0,0,0,0,0,1,0,0,1,0,0,1,124.9781,685.3879681
0,1,0,0,0,0,1,0,0,0,0,1,124.9607,982.9569892
0,0,0,0,0,1,1,0,0,0,0,0,144.9607,1871.706612
1,0,0,1,1,1,0,0,1,1,0,1,222.65,2196.073405
0,0,0,1,0,1,0,0,0,1,0,0,107.4806,646.5215872
0,0,0,0,0,1,1,0,1,1,0,1,160.0013,1094.644005
1,1,1,1,1,0,0,1,1,1,0,0,235.1591,840.6246629
1,1,0,1,1,1,1,0,0,0,0,0,240.1149,753.4677251
1,0,1,1,0,1,1,0,0,0,1,0,184.9496,1179.381802
1,0,0,1,1,1,1,1,0,1,0,1,222.6326,2028.886621
0,0,0,0,0,1,0,0,0,1,1,0,117.4686,1133.237154
1,0,0,1,0,1,0,0,0,0,1,1,159.9349,727.0646246
1,1,0,1,1,1,1,0,0,0,1,0,262.6106,1539.085061
1,0,0,1,1,1,0,0,0,1,0,0,210.127,1291.871722
0,0,0,0,1,1,1,0,0,0,0,1,147.4713,394.202773
1,1,1,1,1,1,1,1,1,1,0,0,247.6647,1328.483312
1,0,1,1,0,1,1,0,1,0,1,0,197.4725,1249.287563
0,0,0,0,1,1,1,0,1,1,0,1,194.9882,1693.253857
1,0,1,0,1,1,0,1,0,0,1,1,162.447,883.6816755
1,0,0,1,1,1,0,0,0,1,1,1,200.1465,1146.224262
0,0,0,0,1,1,0,1,0,1,0,0,117.4835,1806.59355
1,0,0,0,1,1,1,0,1,1,1,0,197.484,1173.915894
1,0,0,0,1,1,0,0,0,0,0,0,114.9658,965.7588051
1,0,1,1,0,1,1,0,0,0,1,0,172.4733,1175.631327
0,0,0,0,1,1,0,0,0,1,0,0,117.4835,2744.394944
0,0,0,1,1,1,0,0,1,1,0,0,202.65,1980.207923
0,0,0,1,1,1,1,1,1,1,1,1,245.175,1344.476361
1,0,0,1,1,1,0,0,0,0,0,1,207.6094,762.0564475
0,0,0,1,0,1,0,0,0,0,0,0,137.4392,945.5166208
0,0,0,0,0,1,0,0,1,0,0,1,124.9781,516.253628
1,0,1,1,1,1,1,0,0,0,0,0,220.1478,1197.913731
0,0,0,0,0,1,0,1,0,0,1,1,134.9509,1321.951163
1,0,0,0,1,1,1,1,0,0,1,1,202.4433,1988.072662
1,1,0,1,0,1,0,0,0,0,1,0,159.9349,1341.803325
0,0,0,0,1,0,1,1,0,1,1,0,184.961,1835.301769
0,0,1,0,1,1,1,0,0,0,1,1,194.9525,2484.205678
0,0,0,1,0,1,1,0,0,1,1,1,174.9581,1515.545459
1,0,0,1,1,1,1,0,0,1,0,1,222.6326,1641.698648
1,1,0,1,0,0,1,0,1,1,0,1,184.9853,827.7165459
1,1,1,0,0,1,0,0,1,0,0,1,117.4872,786.6024394
0,0,1,0,0,1,0,1,0,1,0,1,107.482,1245.2646
1,1,0,0,1,0,1,0,0,0,0,1,159.9476,2197.871959
1,0,1,1,1,1,0,0,1,0,0,0,212.6415,1263.539898
1,0,1,1,0,1,1,0,0,0,0,1,162.4538,805.2602253
0,0,0,0,0,1,1,0,0,0,1,0,167.4564,482.1944216
0,1,0,0,0,1,1,1,1,0,0,1,137.4836,985.5470101
0,0,1,0,1,1,0,1,0,0,0,1,127.475,746.7953574
1,0,0,1,1,1,0,0,1,1,1,1,245.1457,2031.234186
0,0,0,0,0,1,0,1,0,0,1,1,114.9509,1075.114258
0,1,0,0,0,1,1,1,0,0,0,1,124.9607,1469.569398
0,0,1,0,1,1,0,0,1,0,0,0,172.4742,558.7166007
1,0,1,1,1,1,1,1,1,0,0,0,245.147,3121.880615
1,0,0,0,0,1,1,0,1,0,0,1,137.4836,1244.250467
1,0,1,1,1,1,0,1,0,0,0,0,200.1185,2766.730566
0,0,1,0,1,1,1,0,0,1,0,1,194.9744,841.3922748
0,0,0,0,0,1,0,0,0,0,1,1,134.9509,411.6028202
0,0,1,1,0,1,1,0,0,0,1,0,172.4733,1495.042007
1,0,0,1,1,1,1,0,0,1,1,0,265.1283,1449.160419
0,0,1,0,0,1,0,0,0,0,0,0,104.9643,869.1995017
0,0,0,0,0,1,0,0,0,0,0,1,112.4551,737.6363933
0,0,1,0,0,1,1,1,1,1,1,0,195.0062,919.5165157
0,0,0,0,0,1,1,0,0,0,1,1,134.9801,2021.193572
0,0,1,1,0,1,1,0,1,1,1,0,187.5139,885.2339594
0,1,0,0,0,1,0,1,0,0,0,1,92.45514,1106.403216
1,0,1,0,1,1,1,0,0,0,1,0,214.9525,931.3751448
1,0,0,1,1,1,1,0,1,0,0,1,232.6378,1463.186559
0,0,1,0,1,1,1,0,0,0,0,1,159.9805,1385.435891
0,0,0,1,0,1,1,1,1,0,0,0,182.4676,1515.763354
1,1,0,1,1,1,0,0,1,1,1,0,225.1457,3298.322775
0,1,1,0,0,0,0,0,0,1,1,0,149.9778,634.9659165
0,0,0,0,0,1,1,1,0,0,0,0,144.9607,610.2392527
0,0,1,0,0,1,0,0,1,0,0,0,117.4872,1606.689609
0,0,0,1,0,1,1,0,1,0,0,0,162.4676,1792.965757
