Techie,TechSupport,StreamingTV,StreamingMovies,Phone,Multiple,Tablet,DeviceProtection,OnlineSecurity,OnlineBackup,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,const
0,0,1,1,0,1,1,1,1,1,1,277.6513,6021.620867,1
0,1,1,1,0,0,0,1,1,0,1,215.159141,1774.760154,1
0,0,0,1,1,0,0,1,1,1,1,164.9785,6171.920728,1
1,0,0,1,0,0,0,0,1,1,1,172.4555,5398.88963,1
0,0,1,1,1,0,0,1,0,0,0,200.132293,1304.571599,1
0,0,0,1,1,1,1,0,1,1,1,204.961,5593.020458,1
0,0,1,1,1,0,1,0,1,0,0,190.127,6818.04834,1
0,1,0,0,1,0,1,0,0,0,1,124.9643,5834.963129,1
0,1,1,0,0,1,1,1,0,0,0,194.9768,4010.017445,1
0,1,0,1,0,1,0,0,0,1,0,214.9525,5088.803181,1
0,0,1,1,1,0,0,1,1,1,0,245.145743,1201.484293,1
0,1,1,1,1,0,0,1,0,0,0,232.641455,1141.532192,1
0,0,0,1,1,0,0,1,1,0,1,162.4827,936.2693881,1
0,0,0,0,1,1,0,0,0,1,1,167.4564,3755.734311,1
0,0,1,0,1,0,1,1,1,1,1,174.9755,1377.344633,1
0,1,0,1,1,0,0,0,0,0,1,139.951231,736.161108,1
1,0,1,1,1,1,0,1,1,1,1,277.6513,4693.458553,1
0,1,1,0,1,1,0,1,0,0,0,174.976769,1662.533055,1
0,0,0,1,1,0,0,0,0,1,0,149.9378,1025.253482,1
0,0,0,1,1,0,0,1,0,0,0,159.965008,1334.403775,1
0,0,1,1,1,1,1,1,1,1,0,257.651257,2113.787891,1
0,0,0,1,1,1,0,1,0,0,1,172.4705,6520.292051,1
0,0,0,1,1,0,0,0,1,0,0,149.9598,967.4628508,1
0,0,0,0,1,0,0,0,0,0,1,112.4551,386.0205317,1
1,0,0,0,1,1,0,0,0,1,0,167.4564,1810.474782,1
0,1,1,0,1,0,1,1,1,0,1,144.9889,6601.001727,1
0,0,0,0,1,1,1,1,0,0,0,125.0073,5228.641848,1
0,0,1,0,1,1,0,0,1,0,0,139.9861,1307.834074,1
0,1,1,1,1,0,0,0,0,0,1,187.642236,1329.382263,1
1,1,1,0,0,0,0,1,0,1,1,164.967,1444.44469,1
0,1,0,1,0,0,0,1,0,0,1,152.4742,6149.726033,1
0,1,0,1,1,1,0,1,1,1,0,209.9931,6286.671937,1
0,1,0,1,0,0,0,1,1,1,0,197.48762,893.5446642,1
0,0,1,0,1,0,0,1,0,0,1,149.9621,798.4043093,1
0,0,0,0,1,1,1,1,0,0,1,137.483594,847.1259509,1
0,0,0,0,1,0,0,0,1,1,0,104.9923,6055.61999,1
0,1,1,1,1,0,0,0,0,0,0,220.1185,5322.673552,1
0,0,1,0,0,1,0,1,0,1,0,184.9634,6411.520424,1
0,0,1,1,1,1,0,0,0,0,0,240.1149,693.3489139,1
0,1,0,0,1,0,0,0,1,1,1,129.9778,6659.547499,1
1,0,0,0,1,1,1,0,1,0,1,147.4783,810.3780598,1
1,0,1,0,1,1,1,1,0,1,0,184.9634,5568.099221,1
0,0,1,1,1,1,0,0,1,0,0,242.6326,5425.51161,1
0,1,0,1,1,1,0,1,1,0,0,187.4974,6294.11967,1
0,1,1,0,1,0,1,0,1,1,0,154.9618,1571.791129,1
0,0,1,1,1,0,0,1,1,0,1,190.1737,1765.073078,1
0,1,1,0,1,1,0,1,1,0,1,197.4945,1118.046807,1
0,1,1,0,1,0,0,1,0,0,0,129.995,5265.014414,1
1,1,1,1,1,0,0,0,0,1,1,222.6143,4710.915257,1
0,1,0,0,1,0,0,0,1,1,1,129.9778,5843.648096,1
0,0,1,1,1,0,0,1,1,0,1,222.65,4233.959568,1
1,0,0,0,1,1,0,0,0,0,1,144.960655,426.0222677,1
1,0,1,1,0,1,0,0,1,1,1,245.1283,1286.962111,1
0,1,1,0,1,1,0,1,0,1,0,217.4725,5210.243584,1
0,0,1,0,1,0,0,0,0,1,1,159.9349,6181.750229,1
0,0,0,1,1,0,0,0,1,1,0,152.4555,1832.163914,1
0,0,0,1,1,0,0,0,1,0,1,149.9598,5156.890432,1
0,0,0,0,1,1,0,0,1,0,1,127.4783,4932.430411,1
0,0,0,1,1,1,1,1,0,0,0,172.4705,5777.009445,1
0,0,0,1,0,1,0,0,0,1,1,202.4433,1080.752449,1
0,1,1,1,0,0,1,0,0,0,1,187.6422,5596.424346,1
0,0,1,1,1,1,0,1,1,0,0,255.155493,1616.908193,1
0,0,0,1,1,1,1,0,1,1,1,172.4848,2352.994051,1
1,1,1,1,1,0,0,1,0,0,0,212.6415,6737.558934,1
0,0,0,1,1,0,0,1,0,1,0,162.4608,5921.944651,1
1,1,0,1,1,0,1,1,1,1,1,177.48762,1350.716866,1
0,1,0,1,0,0,1,1,0,0,1,139.9979,4756.821939,1
0,1,1,0,1,0,0,0,0,1,1,139.9678,5323.572726,1
0,1,1,0,1,1,1,0,0,1,1,184.9496,2281.87219,1
0,0,1,0,1,1,1,0,0,0,0,169.9447,3930.941783,1
0,0,1,1,0,0,0,0,0,1,1,230.1051,6316.470196,1
0,1,1,0,1,1,0,0,0,1,1,204.9496,1264.373724,1
0,0,0,1,1,1,1,0,1,1,0,184.961033,1088.89675,1
0,0,0,1,1,1,0,0,1,1,1,204.961,4032.926983,1
1,0,1,1,1,1,0,0,0,0,0,240.1149,1084.469104,1
1,0,1,1,1,0,0,1,1,1,0,225.1457,3298.322775,1
0,0,1,0,1,1,0,1,0,1,0,172.4871,1170.521193,1
0,1,0,0,1,1,0,1,1,0,1,172.5104,5922.812261,1
0,1,1,1,1,0,0,1,1,1,1,257.6549,1159.364961,1
0,0,1,1,1,0,0,0,0,1,0,210.1051,6493.208909,1
0,0,0,0,1,1,0,0,0,0,1,144.9607,5377.07267,1
0,1,1,1,1,0,1,0,1,0,1,222.6362,5313.394028,1
0,0,1,0,1,0,1,0,0,1,0,139.9349,5698.426541,1
0,0,0,0,1,1,0,1,0,1,1,159.9794,1827.076857,1
1,1,1,1,1,1,0,1,0,0,1,245.147,1822.362908,1
0,0,0,0,0,0,0,0,0,0,1,92.45514,2693.549899,1
1,1,0,1,1,0,0,1,0,1,0,194.969934,785.6266383,1
0,1,0,0,1,0,1,0,0,0,1,104.9643,764.4832553,1
0,0,0,1,1,0,0,0,0,0,1,114.9658,4645.007236,1
0,0,1,0,1,1,0,1,1,0,1,184.9853,5194.643427,1
0,0,0,1,1,0,1,1,1,0,1,130.0064,6017.570291,1
0,1,0,1,1,0,0,0,1,1,1,184.9647,943.8571029,1
0,0,1,0,1,0,1,0,0,0,1,137.439154,970.4682919,1
0,0,1,0,1,1,0,1,0,1,1,204.963371,782.9998382,1
1,0,0,1,1,0,1,1,1,1,0,164.9785,5144.987347,1
0,1,0,0,1,0,0,1,0,0,1,105.011,446.3286395,1
0,0,0,1,1,1,0,1,0,0,0,172.4705,1619.969692,1
1,1,1,0,1,0,1,0,0,0,0,149.9483,4598.720266,1
0,0,1,0,1,1,0,1,0,0,0,182.4676,1198.334446,1
0,0,0,1,1,0,1,0,1,1,0,172.4555,965.039948,1
0,1,1,1,1,1,0,0,1,0,1,235.1417,5640.808851,1
1,0,0,1,1,1,0,1,0,1,1,194.9663,1667.732624,1
0,0,0,0,1,1,0,0,0,0,1,144.960655,1014.854462,1
0,0,1,1,1,1,1,1,0,0,1,252.6378,1282.858382,1
0,1,1,0,1,1,0,1,0,0,0,174.9768,6004.110633,1
0,1,0,0,1,0,0,0,0,0,1,124.9643,3596.735771,1
0,1,1,0,1,0,0,0,0,0,1,149.9483,4680.412054,1
0,0,1,0,0,0,0,1,0,1,0,139.9816,1596.175795,1
0,0,1,1,1,1,0,0,0,1,1,262.6106,6021.415503,1
0,0,1,1,1,1,0,1,0,0,0,252.6378,4993.106421,1
1,0,1,0,1,0,1,1,0,1,1,139.9816,5897.501471,1
0,0,0,1,0,0,1,1,0,1,1,182.460772,781.9302227,1
0,0,1,0,1,0,0,0,0,0,0,117.439154,2148.889242,1
0,0,0,1,1,1,1,0,0,1,0,182.4433,5725.421883,1
0,1,1,0,1,0,0,0,1,1,1,154.961766,1889.347998,1
1,0,0,0,1,1,0,0,1,0,1,147.4783,5062.064883,1
0,1,1,1,1,1,0,1,1,1,1,270.1604,1812.910095,1
0,0,0,0,0,0,0,1,0,0,0,124.97808,749.3268907,1
1,0,0,1,1,0,0,0,0,0,1,127.442069,1174.414663,1
0,0,0,1,1,0,0,0,0,1,0,169.9378,5304.081927,1
0,1,0,1,1,0,0,0,0,0,0,139.9512,5699.383058,1
0,0,1,0,1,1,0,0,0,1,0,159.9642,4347.952465,1
0,1,1,1,1,1,0,0,0,1,1,255.119794,1467.90459,1
0,0,1,0,1,0,0,1,0,1,0,152.4579,6075.403261,1
0,1,0,0,1,0,1,0,1,1,0,129.9778,945.5437173,1
1,0,1,1,1,0,1,0,0,0,1,207.6094,4779.956484,1
0,1,0,1,1,0,0,1,1,0,0,174.9919,6296.461831,1
0,0,0,1,1,1,0,1,0,0,1,172.470522,771.9557231,1
0,0,1,0,1,0,1,1,0,0,0,129.9621,6300.301731,1
0,0,0,1,1,0,0,1,1,0,0,142.4827,1652.589596,1
0,0,0,1,1,0,0,1,0,0,1,159.965008,722.0878256,1
0,1,0,1,1,0,1,1,1,1,1,197.4876,5979.686067,1
0,1,1,0,1,1,1,0,0,0,0,162.4538,1360.253379,1
1,1,1,1,1,0,1,0,0,0,0,200.1185,6747.936863,1
1,0,1,1,1,1,0,0,1,1,0,265.1283,922.2317794,1
0,0,1,1,1,0,1,0,1,0,1,210.127,1093.192377,1
0,1,0,1,1,0,1,1,1,1,1,197.48762,838.8374504,1
0,1,0,1,1,1,0,1,1,0,0,175.0211,5819.074546,1
0,1,1,1,0,1,0,1,0,1,0,287.6427,1288.594508,1
0,0,1,1,0,0,0,0,1,0,1,210.127,5489.928745,1
0,0,1,0,1,1,1,1,0,1,1,184.963371,1330.615859,1
0,0,0,0,1,0,0,1,0,0,1,104.9781,1241.231205,1
0,0,0,0,1,0,0,0,1,0,1,114.9728,5529.433476,1
0,0,1,1,1,1,0,1,0,1,1,275.133571,1615.418802,1
1,0,1,1,1,1,0,1,0,1,1,275.1336,6277.545967,1
0,0,0,0,1,1,0,1,1,0,1,160.0013,5078.029461,1
0,1,1,1,1,0,0,1,0,0,0,212.6415,1716.755804,1
0,0,1,0,1,0,0,1,0,0,1,149.9621,2389.304765,1
1,1,0,1,1,1,0,1,0,0,1,204.9797,6086.559502,1
0,1,1,0,1,0,0,1,1,1,0,167.484705,2247.823032,1
0,0,0,0,1,0,0,0,1,1,1,137.4686,1688.294747,1
0,0,0,0,1,0,0,0,0,1,1,134.9509,3281.794165,1
0,0,1,0,1,0,0,1,1,0,1,152.4798,1263.915496,1
0,1,1,1,1,1,1,1,0,0,0,232.6707,6176.145515,1
0,1,0,1,0,0,0,0,0,0,0,139.9512,4113.33849,1
0,0,0,0,1,1,0,1,0,0,1,137.4836,792.9175185,1
0,0,1,0,1,0,0,0,1,0,0,139.9568,5393.585005,1
0,0,1,0,1,1,0,0,0,1,0,172.4404,5743.829083,1
0,0,0,1,1,1,0,1,0,0,0,172.470522,1851.152977,1
1,1,1,1,0,0,0,1,1,0,0,215.1591,1771.091615,1
0,1,0,1,1,1,1,1,1,1,1,197.5169,1322.416264,1
0,0,0,1,1,1,1,0,1,0,1,182.4653,4325.145663,1
0,0,1,1,1,0,1,1,1,0,0,202.65,6770.315596,1
1,0,0,0,1,1,0,1,0,0,1,157.4836,3716.351124,1
0,0,1,1,1,0,0,0,1,0,1,177.65076,1840.014467,1
0,0,1,0,0,0,1,0,0,0,1,137.439154,644.2789946,1
0,1,0,1,1,0,1,0,1,1,1,184.9647,1272.863604,1
0,0,0,0,1,0,0,0,0,1,0,114.950905,868.469474,1
0,0,1,0,0,0,0,1,0,0,0,129.962093,2214.953933,1
1,0,0,0,1,0,0,0,1,1,1,137.4686,821.8429175,1
0,0,1,0,1,0,1,1,0,1,1,172.4579,3796.013665,1
0,0,0,1,1,1,0,0,1,1,0,184.961033,871.6644442,1
0,1,1,0,1,0,0,0,0,0,0,129.9483,5958.960225,1
0,0,0,0,1,1,0,0,0,1,1,147.4564,5735.926133,1
0,1,0,0,1,0,0,0,0,1,1,147.4601,5638.313929,1
0,0,0,0,1,1,0,1,1,0,0,160.0013,2341.106117,1
0,0,0,0,1,0,0,1,0,0,0,124.9781,722.8531617,1
1,0,0,1,0,0,1,1,0,1,0,182.460772,2115.906589,1
0,0,0,0,1,0,0,1,0,0,1,124.9781,685.3879681,1
0,1,0,1,1,0,1,0,1,1,1,164.9647,4384.720336,1
0,0,0,1,1,1,0,0,0,0,1,179.9476,5167.346084,1
0,0,1,1,1,0,1,0,1,1,1,232.6228,5888.376817,1
0,0,0,1,1,0,0,1,0,1,1,182.4608,2162.669491,1
0,0,1,0,1,0,0,0,0,0,1,137.4392,3811.689374,1
1,0,1,0,1,0,0,1,0,1,1,152.457857,2223.835601,1
0,0,1,1,1,0,0,0,0,0,0,175.1331,986.8685971,1
0,0,0,1,1,0,1,0,1,1,0,139.979239,1708.614019,1
0,1,1,1,1,0,0,1,0,1,0,235.137219,2363.604752,1
0,0,1,0,1,0,0,0,1,1,1,129.9763,4179.651284,1
1,0,1,0,1,1,1,0,0,0,1,149.9447,5187.833012,1
0,0,0,0,1,1,0,0,1,0,1,147.4783,6122.640412,1
0,0,0,1,1,0,0,0,0,1,1,169.937833,427.0934802,1
0,0,0,1,0,0,0,1,1,1,1,184.978458,927.5974127,1
1,0,1,0,1,0,0,0,0,0,0,117.4392,2316.736557,1
0,1,0,1,0,0,0,0,1,0,1,162.4689,4770.483341,1
0,1,1,1,1,0,0,1,0,0,1,200.1652,892.372841,1
0,1,1,0,1,0,0,0,1,0,0,152.466002,1277.906866,1
0,1,0,0,1,0,1,1,1,0,1,120.004928,1549.605718,1
1,1,0,1,1,1,0,0,0,0,0,172.456745,901.8793581,1
0,1,0,0,1,1,0,0,0,0,0,157.469817,427.3743388,1
0,0,1,0,0,1,0,1,0,0,1,182.4676,885.4473166,1
0,1,1,1,1,1,0,0,0,1,1,242.6435,2616.565517,1
1,0,1,1,1,1,1,0,1,0,0,242.6326,6181.959795,1
0,1,1,1,1,1,1,1,0,1,0,287.6427,5345.046858,1
1,0,0,0,1,0,0,1,1,0,1,107.4958,6671.033985,1
0,0,1,1,1,1,1,1,0,0,0,220.1615,5147.808018,1
0,0,0,0,1,0,0,0,0,0,1,112.4551,5731.776578,1
0,1,0,0,1,0,1,1,0,1,0,159.983,6386.654255,1
0,0,0,1,1,0,0,0,1,0,0,117.4835,5365.288201,1
1,1,0,1,1,0,0,0,0,0,1,159.951231,1120.873005,1
0,0,1,1,1,1,0,0,0,1,1,262.6106,1053.191872,1
0,1,1,1,0,1,0,1,0,0,1,245.147,5546.415428,1
1,0,1,0,1,1,1,1,0,0,1,149.9913,5661.026883,1
1,1,1,0,1,0,1,0,0,1,0,172.4441,612.0541917,1
0,0,0,0,1,1,1,1,0,1,1,179.9794,959.3986136,1
0,0,0,0,1,1,1,1,0,0,0,125.0073,4711.062821,1
0,1,0,0,1,1,1,1,0,0,1,169.9928,4777.674258,1
0,0,1,1,1,0,0,0,1,0,1,177.6508,6067.585868,1
0,1,0,0,0,1,0,0,1,1,1,162.4833,4523.838771,1
0,0,0,0,1,0,0,0,0,0,1,112.455141,1055.617042,1
0,1,1,1,1,0,0,0,0,0,1,220.1185,6358.605209,1
0,1,0,0,1,0,0,1,0,0,1,117.4872,843.6406855,1
0,0,1,0,1,1,1,0,0,0,1,149.9447,1882.950851,1
0,1,0,0,1,0,0,0,0,0,1,92.488023,1266.982166,1
0,0,0,0,1,1,1,1,1,1,1,150.0208,1139.265638,1
0,0,1,1,1,0,0,1,0,0,1,200.1323,4798.084751,1
0,1,1,0,1,0,0,1,1,0,0,132.5127,5208.893265,1
0,1,0,0,1,1,0,1,1,1,0,195.006206,631.7435653,1
0,0,0,0,1,1,0,0,1,0,0,147.4783,5730.642149,1
0,1,1,1,0,0,1,1,1,0,1,215.1591,1360.486206,1
0,0,1,1,1,0,0,1,1,1,0,245.1457,5959.443865,1
0,0,0,1,1,0,0,1,0,1,0,162.4608,5450.915329,1
0,1,1,0,1,0,1,1,1,1,1,187.4847,5052.938652,1
0,0,1,1,1,0,1,1,0,0,1,220.132293,809.979871,1
0,1,1,1,1,0,1,1,0,0,1,232.6415,1296.501758,1
0,1,1,0,1,0,0,0,0,0,0,117.472,4740.544814,1
1,1,1,1,1,0,0,0,1,1,1,225.132,5703.524705,1
0,0,1,1,1,0,1,0,1,1,0,212.6228,2110.283707,1
0,0,1,1,1,0,0,0,0,1,0,230.1051,5514.318979,1
0,0,0,1,1,0,0,1,0,0,0,139.965008,1778.733282,1
0,1,0,0,1,1,0,0,1,0,1,127.511223,408.200312,1
0,1,0,1,0,1,1,0,0,0,1,172.4567,1680.552794,1
1,0,1,1,1,1,0,0,1,1,0,245.1283,6703.314017,1
0,1,0,1,1,1,0,1,0,0,0,204.9797,679.9648888,1
0,0,0,0,1,1,0,1,1,1,1,150.0208,1501.37548,1
0,1,1,0,1,0,1,0,1,0,1,152.466,5276.705264,1
0,1,0,0,1,0,0,0,0,1,1,147.460067,1738.098524,1
1,1,1,0,1,1,0,1,0,1,0,217.4725,1144.50246,1
0,1,0,0,1,0,1,1,1,1,0,142.5007,2126.056803,1
0,0,0,0,0,0,1,0,1,1,1,117.4686,690.1873853,1
0,0,1,1,1,1,1,1,1,1,1,245.175,1344.476361,1
0,0,0,0,1,1,0,1,1,1,0,150.0208,4095.787596,1
0,1,1,1,1,1,0,0,1,1,0,277.6375,6429.615341,1
0,0,0,0,1,0,0,0,0,0,1,92.45514,5712.520809,1
0,0,1,0,1,1,1,0,0,1,1,192.4404,4941.881988,1
0,1,0,0,1,1,1,0,0,1,1,179.9656,3697.234681,1
0,0,1,0,1,1,0,1,0,1,0,184.9634,866.6314272,1
0,0,0,1,1,1,1,0,0,0,1,147.4713,4767.934082,1
0,0,1,0,1,0,0,0,0,0,1,117.4392,1196.239363,1
0,1,0,1,1,1,0,0,0,1,0,214.9525,1072.590755,1
0,0,0,1,0,0,0,0,1,1,1,152.4555,5736.061108,1
0,1,1,0,1,0,0,0,1,0,0,152.466,923.5059358,1
0,0,0,0,1,0,0,1,0,0,1,124.97808,639.5093519,1
0,0,0,1,1,0,0,1,1,1,1,184.9785,717.8935328,1
0,0,0,1,1,1,0,1,0,0,1,172.4705,1547.513225,1
0,0,1,1,1,1,1,1,0,1,0,242.6573,2044.702772,1
0,0,0,1,1,0,0,1,1,0,0,142.4827,5876.740785,1
0,0,1,1,1,0,0,0,0,0,0,175.1331,1672.336606,1
0,0,0,0,1,0,1,0,0,1,1,134.950905,323.972804,1
0,0,1,0,0,0,0,0,0,1,0,127.4586,971.0087147,1
1,0,0,1,0,0,0,0,0,1,0,169.9378,5050.910171,1
1,0,0,1,0,1,0,0,0,0,1,159.9476,2197.871959,1
0,0,0,1,1,0,0,1,0,0,0,139.965,6509.495708,1
0,0,1,1,1,1,0,1,0,0,1,232.637807,1517.166558,1
0,1,1,0,1,0,0,0,1,0,0,152.466,1167.924948,1
0,1,1,1,1,0,0,0,0,1,0,222.6143,1134.14173,1
0,0,1,1,1,0,1,1,1,0,1,222.649979,1945.444997,1
0,0,1,1,1,0,0,0,1,0,0,190.127,1671.330908,1
0,0,0,0,1,1,0,0,1,1,1,137.4978,3862.289881,1
0,1,0,0,1,0,0,1,0,1,1,139.983,5475.340643,1
0,1,0,0,0,0,0,0,1,1,1,149.9778,609.9482209,1
0,1,0,1,1,0,0,1,0,0,1,172.4742,3741.804448,1
0,0,1,1,1,0,0,1,1,1,0,212.6695,6093.079399,1
0,1,0,0,1,1,0,1,1,1,1,162.5299,4958.925244,1
1,0,0,0,1,0,0,0,0,1,0,114.9509,1454.178463,1
0,1,1,1,1,0,0,0,1,1,1,225.132,4444.680517,1
0,0,1,1,0,0,1,1,1,0,1,222.65,6018.341413,1
0,0,1,1,1,0,0,1,0,1,0,222.628057,1560.361086,1
0,1,1,0,1,1,0,1,0,1,1,197.472533,1454.360571,1
0,1,0,0,1,0,1,0,0,1,0,127.4601,1638.620437,1
1,1,0,0,1,0,0,0,1,0,0,95.00571,888.9198648,1
0,0,0,0,1,1,0,0,0,1,1,167.4564,3643.379954,1
0,0,0,1,1,1,0,1,0,1,1,194.9663,4093.69412,1
0,0,1,0,0,1,0,0,0,0,0,149.9447,988.3464184,1
0,1,1,1,0,0,1,1,0,0,1,200.1652,1740.076162,1
0,0,1,1,0,0,0,0,0,1,1,230.105118,1795.465729,1
0,0,0,0,1,1,0,1,0,1,1,147.5031,1078.756333,1
0,0,0,0,1,1,1,0,0,0,0,112.4844,1068.577042,1
0,1,1,0,1,1,0,0,1,1,1,187.4673,6092.611808,1
0,0,0,1,0,1,0,1,0,0,1,172.4705,5922.604676,1
0,0,1,1,1,1,0,1,0,1,1,255.133571,3309.919373,1
0,0,1,0,1,1,0,1,0,0,0,182.4676,4672.740002,1
1,1,1,0,1,0,1,0,0,1,0,172.44408,1486.699299,1
0,0,0,0,1,1,1,1,0,0,1,157.4836,6004.729268,1
0,0,1,1,0,0,0,0,0,1,1,230.105118,2601.095159,1
0,1,0,0,1,0,0,1,0,1,1,127.5067,5265.959419,1
0,1,0,0,1,0,1,0,0,0,0,104.9643,5815.534427,1
1,1,1,0,1,1,1,1,1,1,0,199.9902,2072.299479,1
0,1,1,1,1,0,0,0,1,0,0,202.636202,1279.856552,1
1,0,0,1,1,0,0,1,1,1,1,164.978458,2137.666732,1
0,0,1,0,1,1,0,0,1,0,1,172.4624,5241.552098,1
0,0,0,1,1,0,1,0,0,0,0,114.9658,5632.15471,1
0,1,1,0,1,0,1,1,0,1,0,164.967,1700.500703,1
0,0,1,1,1,1,0,0,0,0,1,240.1149,1373.050161,1
0,1,1,1,0,1,0,1,0,0,1,245.147,6353.557295,1
0,1,0,0,0,0,0,0,1,1,0,129.9778,2561.675396,1
0,0,1,1,1,0,0,1,0,0,0,200.1323,6330.802447,1
0,1,1,0,1,0,0,1,1,1,0,187.484705,1956.7337,1
0,0,0,1,1,1,0,0,1,0,1,162.4653,1078.773197,1
0,1,0,1,0,0,0,0,0,0,1,127.475,5463.517233,1
0,1,1,1,1,0,0,1,1,0,1,235.1591,6217.645459,1
0,1,1,0,1,0,0,1,1,0,1,164.9889,5117.065882,1
0,0,1,0,1,0,0,0,0,0,1,137.4392,3710.175331,1
0,0,0,0,1,1,0,0,0,1,1,167.4564,786.0804243,1
0,0,0,0,1,0,0,0,0,1,0,102.4746,5237.396005,1
0,1,0,1,1,0,0,0,0,1,0,162.447,4835.577166,1
0,0,0,0,1,1,1,1,1,1,1,162.497,6637.249892,1
1,0,1,1,1,1,0,0,0,0,0,220.1149,2181.086069,1
0,0,0,0,1,0,0,0,0,0,0,92.455141,1262.21298,1
0,0,1,0,1,1,0,0,0,0,1,149.9447,1195.475034,1
0,1,0,0,1,0,0,0,0,0,0,124.9643,666.238562,1
0,0,1,1,1,0,0,0,1,1,1,232.6228,6189.424043,1
0,0,1,0,1,1,0,1,0,0,1,162.4676,6124.759369,1
0,1,1,0,1,0,0,1,1,1,1,187.4847,5502.689262,1
0,0,1,0,0,0,0,0,1,1,0,142.452604,1495.554533,1
0,0,1,0,1,1,0,0,0,0,1,137.4684,3419.03694,1
0,1,1,1,1,0,0,1,0,1,1,235.1372,6396.483969,1
0,0,0,0,1,0,0,0,0,0,0,92.45514,5644.516819,1
0,1,0,1,1,0,1,1,0,1,0,194.9699,4707.7319,1
0,0,1,1,1,0,0,1,0,0,1,200.1323,6259.103852,1
0,0,1,0,1,1,0,0,1,1,1,194.9581,877.3671989,1
0,1,0,0,1,0,0,0,0,1,0,127.460067,1262.531104,1
1,1,0,0,1,0,1,1,0,1,0,139.983,1228.595252,1
0,0,1,0,1,0,0,0,0,1,1,139.9349,4000.266344,1
0,1,0,0,0,0,0,1,1,0,0,120.0049,1875.470621,1
0,1,0,0,1,0,0,0,1,1,0,149.9778,471.7954635,1
0,1,0,1,1,0,1,0,1,1,1,152.4884,5403.227013,1
1,0,0,1,1,1,0,1,0,0,1,192.4705,6159.279047,1
0,0,1,1,1,1,0,1,1,0,1,222.679213,1973.661316,1
0,0,1,1,1,1,0,0,1,0,1,210.1563,5230.495459,1
0,0,0,0,1,1,0,0,1,0,1,147.4783,6111.281156,1
0,0,1,0,1,1,0,1,1,1,1,207.4811,5850.927531,1
0,0,1,1,1,1,1,1,0,1,1,255.1336,6820.82156,1
0,1,1,1,1,1,0,0,1,0,1,222.6654,6433.080677,1
0,1,0,1,1,0,0,1,1,1,1,197.4876,6035.036634,1
0,0,0,1,1,0,0,0,0,1,1,169.9378,6079.400361,1
0,1,1,0,1,1,0,1,0,0,1,194.9768,5210.637512,1
0,0,1,0,1,0,1,1,0,0,1,149.9621,4775.621608,1
1,0,1,0,1,0,0,0,1,0,0,119.9568,6050.818366,1
0,0,1,0,0,0,1,1,0,1,1,172.4579,1042.452905,1
0,1,0,0,1,1,0,1,0,1,1,192.4885,6074.839425,1
0,0,0,0,1,1,0,0,0,1,0,147.4564,5449.470206,1
1,0,0,1,1,1,0,1,1,1,1,197.484,1351.962079,1
0,0,1,1,1,1,1,0,0,0,0,207.6386,935.8715835,1
0,0,0,0,1,0,0,0,0,0,0,112.4551,3171.439732,1
0,1,0,0,1,1,0,1,0,0,0,169.9928,5160.332033,1
1,0,1,1,1,1,1,0,0,0,1,240.1149,1261.564075,1
0,0,1,1,1,1,0,0,0,0,1,240.1149,722.2139832,1
0,1,0,1,1,1,0,0,0,1,1,194.9525,2484.205678,1
0,1,0,0,1,0,0,0,0,0,1,124.9643,835.073392,1
0,0,1,0,1,0,0,0,0,0,1,137.4392,1415.406657,1
0,0,0,0,1,0,0,0,1,1,0,104.9923,5314.541588,1
0,0,0,1,1,0,1,0,0,0,0,127.4421,1087.358783,1
0,0,1,0,1,0,0,1,0,1,0,152.4579,6322.394651,1
0,0,1,1,1,1,0,1,0,1,0,255.1336,6209.128682,1
1,1,0,1,1,0,0,1,1,1,1,197.4876,4626.844847,1
0,1,0,1,1,0,1,1,0,1,0,194.9699,6346.420103,1
0,1,1,0,1,1,1,1,0,1,1,184.9963,5168.014204,1
0,0,0,1,1,0,1,0,0,0,0,147.4421,1114.819074,1
0,0,1,0,1,1,1,0,0,0,0,169.9447,1458.177149,1
0,1,1,0,1,1,1,0,1,1,0,187.4673,6364.433854,1
0,0,1,1,1,1,1,0,1,0,1,222.632554,1479.639912,1
0,0,1,0,1,0,0,0,0,1,0,159.9349,579.0788972,1
0,1,0,1,1,1,0,1,0,1,1,207.4754,6001.171287,1
0,1,1,1,1,0,0,1,0,1,1,255.1372,5932.37794,1
1,1,0,1,1,1,0,0,0,0,1,172.4567,5534.707356,1
1,0,1,0,1,0,0,1,0,0,0,149.9621,1943.299733,1
0,0,1,0,1,1,0,0,1,1,1,194.9581,1112.439443,1
0,0,1,1,1,0,0,0,1,1,1,232.622804,1972.725118,1
1,0,0,0,1,0,0,0,1,1,1,117.4686,6430.574874,1
0,0,0,0,1,1,0,0,1,0,0,115.0021,1945.332394,1
0,1,1,0,1,0,1,1,0,1,0,164.967,965.4344564,1
1,1,0,0,1,0,1,0,0,0,1,124.9643,320.1072613,1
1,1,0,0,1,0,0,0,0,0,0,124.9643,5718.68358,1
0,1,0,1,1,1,0,0,1,0,1,194.9744,827.2524803,1
0,1,1,1,1,0,0,0,0,1,1,210.138,1421.06817,1
0,1,0,0,1,0,0,0,1,0,1,127.482,897.0780053,1
0,0,1,1,1,0,0,0,0,0,1,207.6094,1910.19173,1
